0.91950E+03, +2.58506e-05, +6.70226e-09, +2.58439e-05, +1.00546e-08, +2.58506e-05, -6.18319e-05, +2.59269e-04
0.91760E+03, +2.60952e-05, +6.76260e-09, +2.60884e-05, +1.01451e-08, +2.60952e-05, -6.17852e-05, +2.59151e-04
0.91571E+03, +2.63414e-05, +6.82299e-09, +2.63346e-05, +1.02357e-08, +2.63414e-05, -6.17354e-05, +2.59021e-04
0.91383E+03, +2.65927e-05, +6.88428e-09, +2.65859e-05, +1.03276e-08, +2.65927e-05, -6.16841e-05, +2.58878e-04
0.91195E+03, +2.68458e-05, +6.94559e-09, +2.68389e-05, +1.04196e-08, +2.68458e-05, -6.16318e-05, +2.58722e-04
0.91008E+03, +2.71027e-05, +7.00781e-09, +2.70957e-05, +1.05130e-08, +2.71027e-05, -6.15779e-05, +2.58565e-04
0.90822E+03, +2.73642e-05, +7.07012e-09, +2.73571e-05, +1.06064e-08, +2.73642e-05, -6.15188e-05, +2.58371e-04
0.90637E+03, +2.76290e-05, +7.13331e-09, +2.76219e-05, +1.07012e-08, +2.76290e-05, -6.14603e-05, +2.58182e-04
0.90452E+03, +2.78964e-05, +7.19657e-09, +2.78892e-05, +1.07961e-08, +2.78964e-05, -6.13987e-05, +2.57975e-04
0.90269E+03, +2.81669e-05, +7.26031e-09, +2.81596e-05, +1.08917e-08, +2.81669e-05, -6.13358e-05, +2.57760e-04
0.90086E+03, +2.84430e-05, +7.32498e-09, +2.84356e-05, +1.09888e-08, +2.84430e-05, -6.12713e-05, +2.57532e-04
0.89903E+03, +2.87233e-05, +7.38976e-09, +2.87159e-05, +1.10859e-08, +2.87233e-05, -6.12017e-05, +2.57274e-04
0.89722E+03, +2.90058e-05, +7.45542e-09, +2.89983e-05, +1.11844e-08, +2.90058e-05, -6.11346e-05, +2.57032e-04
0.89541E+03, +2.92926e-05, +7.52118e-09, +2.92851e-05, +1.12831e-08, +2.92926e-05, -6.10624e-05, +2.56761e-04
0.89361E+03, +2.95854e-05, +7.58792e-09, +2.95778e-05, +1.13832e-08, +2.95854e-05, -6.09885e-05, +2.56475e-04
0.89181E+03, +2.98737e-05, +7.65458e-09, +2.98661e-05, +1.14832e-08, +2.98737e-05, -6.09199e-05, +2.56231e-04
0.89003E+03, +3.01293e-05, +7.72098e-09, +3.01216e-05, +1.15828e-08, +3.01293e-05, -6.08919e-05, +2.56261e-04
0.88825E+03, +3.03887e-05, +7.78830e-09, +3.03809e-05, +1.16838e-08, +3.03887e-05, -6.08645e-05, +2.56290e-04
0.88647E+03, +3.06494e-05, +7.85567e-09, +3.06415e-05, +1.17849e-08, +3.06494e-05, -6.08342e-05, +2.56308e-04
0.88471E+03, +3.09155e-05, +7.92402e-09, +3.09076e-05, +1.18874e-08, +3.09155e-05, -6.08024e-05, +2.56312e-04
0.88295E+03, +3.11839e-05, +7.99242e-09, +3.11759e-05, +1.19900e-08, +3.11839e-05, -6.07677e-05, +2.56300e-04
0.88120E+03, +3.14562e-05, +8.06181e-09, +3.14482e-05, +1.20941e-08, +3.14562e-05, -6.07316e-05, +2.56287e-04
0.87945E+03, +3.17301e-05, +8.13122e-09, +3.17219e-05, +1.21982e-08, +3.17301e-05, -6.06947e-05, +2.56262e-04
0.87772E+03, +3.20096e-05, +8.20163e-09, +3.20014e-05, +1.23039e-08, +3.20096e-05, -6.06562e-05, +2.56224e-04
0.87599E+03, +3.22908e-05, +8.27209e-09, +3.22825e-05, +1.24096e-08, +3.22908e-05, -6.06149e-05, +2.56175e-04
0.87426E+03, +3.25773e-05, +8.34311e-09, +3.25690e-05, +1.25161e-08, +3.25773e-05, -6.05703e-05, +2.56102e-04
0.87254E+03, +3.28647e-05, +8.41508e-09, +3.28563e-05, +1.26241e-08, +3.28647e-05, -6.05284e-05, +2.56052e-04
0.87083E+03, +3.31573e-05, +8.48714e-09, +3.31488e-05, +1.27322e-08, +3.31573e-05, -6.04816e-05, +2.55966e-04
0.86913E+03, +3.34550e-05, +8.56025e-09, +3.34465e-05, +1.28419e-08, +3.34550e-05, -6.04331e-05, +2.55873e-04
0.86743E+03, +3.37546e-05, +8.63338e-09, +3.37459e-05, +1.29516e-08, +3.37546e-05, -6.03840e-05, +2.55769e-04
0.86574E+03, +3.40587e-05, +8.70756e-09, +3.40499e-05, +1.30629e-08, +3.40587e-05, -6.03332e-05, +2.55664e-04
0.86406E+03, +3.43663e-05, +8.78181e-09, +3.43576e-05, +1.31742e-08, +3.43663e-05, -6.02797e-05, +2.55535e-04
0.86238E+03, +3.46796e-05, +8.85714e-09, +3.46708e-05, +1.32872e-08, +3.46796e-05, -6.02244e-05, +2.55399e-04
0.86071E+03, +3.49939e-05, +8.93248e-09, +3.49850e-05, +1.34003e-08, +3.49939e-05, -6.01686e-05, +2.55258e-04
0.85905E+03, +3.53135e-05, +9.00843e-09, +3.53044e-05, +1.35142e-08, +3.53135e-05, -6.01094e-05, +2.55099e-04
