#  Energy (ev)    Absorption NP      Absorption MG
  9.5239900000e-01  6.7823780940e+14  4.8608308350e+13
  9.5811339400e-01  6.8138145786e+14  4.9137970812e+13
  9.6382778800e-01  6.8415264275e+14  4.9573853557e+13
  9.6954218200e-01  6.8650836227e+14  4.9909347996e+13
  9.7525657600e-01  6.8847145881e+14  5.0155589749e+13
  9.8097097000e-01  6.9012764941e+14  5.0339809567e+13
  9.8668536400e-01  6.9161172032e+14  5.0500888069e+13
  9.9239975800e-01  6.9308510355e+14  5.0682840125e+13
  9.9811415200e-01  6.9470856216e+14  5.0927321295e+13
  1.0038285460e+00  6.9661460158e+14  5.1266432557e+13
  1.0095429400e+00  6.9888433542e+14  5.1717066331e+13
  1.0152573340e+00  7.0153283704e+14  5.2277789374e+13
  1.0209717280e+00  7.0450560969e+14  5.2928835921e+13
  1.0266861220e+00  7.0768693975e+14  5.3635257608e+13
  1.0324005160e+00  7.1091887134e+14  5.4352734336e+13
  1.0381149100e+00  7.1402770259e+14  5.5035085315e+13
  1.0438293040e+00  7.1685356983e+14  5.5642213010e+13
  1.0495436980e+00  7.1927809353e+14  5.6147119610e+13
  1.0552580920e+00  7.2124531816e+14  5.6540775011e+13
  1.0609724860e+00  7.2277225818e+14  5.6833966563e+13
  1.0666868800e+00  7.2394708812e+14  5.7055766775e+13
  1.0724012740e+00  7.2491510270e+14  5.7248831171e+13
  1.0781156680e+00  7.2585466914e+14  5.7462286640e+13
  1.0838300620e+00  7.2694714133e+14  5.7743396383e+13
  1.0895444560e+00  7.2834579883e+14  5.8129416037e+13
  1.0952588500e+00  7.3014911763e+14  5.8641044458e+13
  1.1009732440e+00  7.3238301823e+14  5.9278620347e+13
  1.1066876380e+00  7.3499527111e+14  6.0021761939e+13
  1.1124020320e+00  7.3786320685e+14  6.0832566253e+13
  1.1181164260e+00  7.4081361892e+14  6.1661874557e+13
  1.1238308200e+00  7.4365164198e+14  6.2457576032e+13
  1.1295452140e+00  7.4619380243e+14  6.3173554947e+13
  1.1352596080e+00  7.4829964715e+14  6.3777753667e+13
  1.1409740020e+00  7.4989651111e+14  6.4257950943e+13
  1.1466883960e+00  7.5099307105e+14  6.4624224592e+13
  1.1524027900e+00  7.5167918152e+14  6.4907620297e+13
  1.1581171840e+00  7.5211179569e+14  6.5155192076e+13
  1.1638315780e+00  7.5248915161e+14  6.5422205946e+13
  1.1695459720e+00  7.5301744794e+14  6.5762798876e+13
  1.1752603660e+00  7.5387558872e+14  6.6220672261e+13
  1.1809747600e+00  7.5518400039e+14  6.6821420135e+13
  1.1866891540e+00  7.5698292912e+14  6.7567838966e+13
  1.1924035480e+00  7.5922409648e+14  6.8439077154e+13
  1.1981179420e+00  7.6177737300e+14  6.9393837783e+13
  1.2038323360e+00  7.6445158897e+14  7.0377155911e+13
  1.2095467300e+00  7.6702616804e+14  7.1329649309e+13
  1.2152611240e+00  7.6928836013e+14  7.2197697201e+13
  1.2209755180e+00  7.7106979976e+14  7.2942814445e+13
  1.2266899120e+00  7.7227611930e+14  7.3548595387e+13
  1.2324043060e+00  7.7290442198e+14  7.4023989303e+13
  1.2381187000e+00  7.7304540104e+14  7.4402276489e+13
