#  Energy (ev)    Absorption NP      Absorption MG
  9.5239900000e-01  6.0758916551e+14  4.5572226369e+13
  9.5811339400e-01  6.0963324648e+14  4.5915048296e+13
  9.6382778800e-01  6.1169431141e+14  4.6276312057e+13
  9.6954218200e-01  6.1378526478e+14  4.6659552412e+13
  9.7525657600e-01  6.1590899661e+14  4.7065069810e+13
  9.8097097000e-01  6.1805775615e+14  4.7489849281e+13
  9.8668536400e-01  6.2021433052e+14  4.7928045186e+13
  9.9239975800e-01  6.2235485221e+14  4.8371956495e+13
  9.9811415200e-01  6.2445277966e+14  4.8813332491e+13
  1.0038285460e+00  6.2648338868e+14  4.9244790266e+13
  1.0095429400e+00  6.2842801635e+14  4.9661103383e+13
  1.0152573340e+00  6.3027733055e+14  5.0060139865e+13
  1.0209717280e+00  6.3203305400e+14  5.0443284599e+13
  1.0266861220e+00  6.3370782696e+14  5.0815266996e+13
  1.0324005160e+00  6.3532320511e+14  5.1183415260e+13
  1.0381149100e+00  6.3690610676e+14  5.1556456725e+13
  1.0438293040e+00  6.3848429223e+14  5.1943062844e+13
  1.0495436980e+00  6.4008163124e+14  5.2350383733e+13
  1.0552580920e+00  6.4171396128e+14  5.2782822278e+13
  1.0609724860e+00  6.4338625128e+14  5.3241260473e+13
  1.0666868800e+00  6.4509157281e+14  5.3722876394e+13
  1.0724012740e+00  6.4681208095e+14  5.4221591434e+13
  1.0781156680e+00  6.4852186793e+14  5.4729080430e+13
  1.0838300620e+00  6.5019123174e+14  5.5236180363e+13
  1.0895444560e+00  6.5179165413e+14  5.5734462939e+13
  1.0952588500e+00  6.5330065109e+14  5.6217705098e+13
  1.1009732440e+00  6.5470566786e+14  5.6683004997e+13
  1.1066876380e+00  6.5600634034e+14  5.7131347887e+13
  1.1124020320e+00  6.5721471224e+14  5.7567517192e+13
  1.1181164260e+00  6.5835333900e+14  5.7999356291e+13
  1.1238308200e+00  6.5945156763e+14  5.8436497250e+13
  1.1295452140e+00  6.6054059702e+14  5.8888765438e+13
  1.1352596080e+00  6.6164813979e+14  5.9364527319e+13
  1.1409740020e+00  6.6279358815e+14  5.9869262465e+13
  1.1466883960e+00  6.6398451476e+14  6.0404606867e+13
  1.1524027900e+00  6.6521512589e+14  6.0968038065e+13
  1.1581171840e+00  6.6646696229e+14  6.1553265793e+13
  1.1638315780e+00  6.6771176560e+14  6.2151272564e+13
  1.1695459720e+00  6.6891605822e+14  6.2751836939e+13
  1.1752603660e+00  6.7004668580e+14  6.3345287278e+13
  1.1809747600e+00  6.7107639490e+14  6.3924190505e+13
  1.1866891540e+00  6.7198849670e+14  6.4484686734e+13
  1.1924035480e+00  6.7277980703e+14  6.5027236351e+13
  1.1981179420e+00  6.7346133193e+14  6.5556642477e+13
