#  Energy (ev)    Absorption NP      Absorption MG
  9.5239900000e-01  1.0129766873e+30  3.1127640396e+28
  9.5811339400e-01  8.2100576076e+29  2.7638773610e+28
  9.6382778800e-01  6.6171762846e+29  2.2187787409e+28
  9.6954218200e-01  5.6739984076e+29  1.5704370768e+28
  9.7525657600e-01  5.6093076978e+29  9.3531883872e+27
  9.8097097000e-01  6.5136471231e+29  4.3436691903e+27
  9.8668536400e-01  8.3166173659e+29  1.7213872860e+27
  9.9239975800e-01  1.0790639240e+30  2.1764802290e+27
  9.9811415200e-01  1.3581902474e+30  5.9035189734e+27
  1.0038285460e+00  1.6264582910e+30  1.2540139485e+28
  1.0095429400e+00  1.8410205589e+30  2.1199480919e+28
  1.0152573340e+00  1.9661009373e+30  3.0595914668e+28
  1.0209717280e+00  1.9794910917e+30  3.9247233738e+28
  1.0266861220e+00  1.8770478608e+30  4.5722212121e+28
  1.0324005160e+00  1.6743175812e+30  4.8892839583e+28
  1.0381149100e+00  1.4048629912e+30  4.8147514942e+28
  1.0438293040e+00  1.1154138164e+30  4.3525920624e+28
  1.0495436980e+00  8.5851423194e+29  3.5747828078e+28
  1.0552580920e+00  6.8380443516e+29  2.6125066450e+28
  1.0609724860e+00  6.2936524172e+29  1.6365656880e+28
  1.0666868800e+00  7.1461514896e+29  8.2983759485e+27
  1.0724012740e+00  9.3605673542e+29  3.5613822889e+27
  1.0781156680e+00  1.2667441456e+30  3.3071372185e+27
  1.0838300620e+00  1.6597473372e+30  7.9758174563e+27
  1.0895444560e+00  2.0552158125e+30  1.7180303527e+28
  1.0952588500e+00  2.3900066661e+30  2.9728735321e+28
  1.1009732440e+00  2.6083503663e+30  4.3788105999e+28
  1.1066876380e+00  2.6717744607e+30  5.7168044254e+28
  1.1124020320e+00  2.5665455614e+30  6.7681943691e+28
  1.1181164260e+00  2.3072309968e+30  7.3526879793e+28
  1.1238308200e+00  1.9355794882e+30  7.3617370135e+28
  1.1295452140e+00  1.5146848948e+30  6.7812582946e+28
  1.1352596080e+00  1.1192051672e+30  5.6991869771e+28
  1.1409740020e+00  8.2312342188e+29  4.2957405842e+28
  1.1466883960e+00  6.8703215141e+29  2.8171575409e+28
  1.1524027900e+00  7.4709944561e+29  1.5365796865e+28
  1.1581171840e+00  1.0076918482e+30  7.0817183370e+27
  1.1638315780e+00  1.4390962670e+30  5.2206754553e+27
  1.1695459720e+00  1.9809777935e+30  1.0679909433e+28
  1.1752603660e+00  2.5512565391e+30  2.3143193836e+28
  1.1809747600e+00  3.0591412918e+30  4.1070382300e+28
  1.1866891540e+00  3.4202836685e+30  6.1898324164e+28
  1.1924035480e+00  3.5715546191e+30  8.2429677993e+28
  1.1981179420e+00  3.4828899140e+30  9.9352393618e+28
  1.2038323360e+00  3.1640316193e+30  1.0980698254e+29
  1.2095467300e+00  2.6647641281e+30  1.1190601572e+29
  1.2152611240e+00  2.0682923982e+30  1.0511345198e+29
  1.2209755180e+00  1.4785698856e+30  9.0410698976e+28
  1.2266899120e+00  1.0034605215e+30  7.0209259873e+28
  1.2324043060e+00  7.3642418019e+29  4.8011454985e+28
  1.2381187000e+00  7.3979727691e+29  2.7864300152e+28
  1.2438330940e+00  1.0326135854e+30  1.3689753853e+28
  1.2495474880e+00  1.5852724498e+30  8.6003458196e+27
  1.2552618820e+00  2.3222972488e+30  1.4317568088e+28
  1.2609762760e+00  3.1330984286e+30  3.0798977546e+28
  1.2666906700e+00  3.8892779168e+30  5.6149646329e+28
  1.2724050640e+00  4.4658192053e+30  8.6848622732e+28
  1.2781194580e+00  4.7627132685e+30  1.1826839813e+29
  1.2838338520e+00  4.7233300636e+30  1.4541367530e+29
  1.2895482460e+00  4.3462264494e+30  1.6376395369e+29
  1.2952626400e+00  3.6880484174e+30  1.7008030900e+29
  1.3009770340e+00  2.8566008743e+30  1.6303534595e+29
  1.3066914280e+00  1.9948006685e+30  1.4354810306e+29
  1.3124058220e+00  1.2578274059e+30  1.1475006535e+29
  1.3181202160e+00  7.8706557858e+29  8.1567923976e+28
  1.3238346100e+00  6.8515589689e+29  4.9973902203e+28
  1.3295490040e+00  9.9649248425e+29  2.6014449771e+28
  1.3352633980e+00  1.6967784024e+30  1.4772308825e+28
  1.3409777920e+00  2.6938730032e+30  1.9436927332e+28
  1.3466921860e+00  3.8403354866e+30  4.0649196197e+28
  1.3524065800e+00  4.9560814833e+30  7.6248482671e+28
  1.3581209740e+00  5.8577564967e+30  1.2148786518e+29
  1.3638353680e+00  6.3901109414e+30  1.6970667553e+29
  1.3695497620e+00  6.4540865757e+30  2.1337028713e+29
  1.3752641560e+00  6.0266283723e+30  2.4531899538e+29
  1.3809785500e+00  5.1684103253e+30  2.6002309774e+29
  1.3866929440e+00  4.0175499033e+30  2.5462885160e+29
  1.3924073380e+00  2.7696956524e+30  2.2960378269e+29
  1.3981217320e+00  1.6472309197e+30  1.8884777212e+29
  1.4038361260e+00  8.6234199336e+29  1.3922044368e+29
  1.4095505200e+00  5.7998989217e+29  8.9532673332e+28
  1.4152649140e+00  8.8714467730e+29  4.9144642040e+28
  1.4209793080e+00  1.7738860682e+30  2.6388421324e+28
  1.4266937020e+00  3.1302197301e+30  2.7075627345e+28
  1.4324080960e+00  4.7599550998e+30  5.3351067251e+28
  1.4381224900e+00  6.4101291163e+30  1.0310907660e+29
  1.4438368840e+00  7.8117128555e+30  1.7010542682e+29
  1.4495512780e+00  8.7251813866e+30  2.4478632021e+29
  1.4552656720e+00  8.9833609254e+30  3.1573451913e+29
  1.4609800660e+00  8.5240422705e+30  3.7152121986e+29
  1.4666944600e+00  7.4062168028e+30  4.0267046776e+29
  1.4724088540e+00  5.8062837722e+30  4.0340638027e+29
  1.4781232480e+00  3.9938268343e+30  3.7287105582e+29
  1.4838376420e+00  2.2900468454e+30  3.1557295448e+29
  1.4895520360e+00  1.0150817871e+30  2.4094267208e+29
  1.4952664300e+00  4.3268665387e+29  1.6201810795e+29
  1.5009808240e+00  7.0165435429e+29  9.3431006829e+28
  1.5066952180e+00  1.8427063674e+30  4.8996513084e+28
  1.5124096120e+00  3.7273969966e+30  3.9293453048e+28
  1.5181240060e+00  6.0921489027e+30  6.9648321731e+28
  1.5238384000e+00  8.5763893519e+30  1.3889245054e+29
  1.5295527940e+00  1.0779556976e+31  2.3915281275e+29
  1.5352671880e+00  1.2328213842e+31  3.5677692095e+29
  1.5409815820e+00  1.2942269086e+31  4.7430533130e+29
  1.5466959760e+00  1.2488852396e+31  5.7322145209e+29
  1.5524103700e+00  1.1013846994e+31  6.3705901317e+29
  1.5581247640e+00  8.7443602483e+30  6.5436012321e+29
  1.5638391580e+00  6.0600185844e+30  6.2096997691e+29
