#  Energy (ev)    Absorption NP      Absorption MG
  9.5239900000e-01  1.0384059920e+30  3.4081307104e+28
  9.5811339400e-01  8.1793327761e+29  3.0205907900e+28
  9.6382778800e-01  6.3299127861e+29  2.4133116743e+28
  9.6954218200e-01  5.2055310959e+29  1.6893427760e+28
  9.7525657600e-01  5.0714070384e+29  9.7815725080e+27
  9.8097097000e-01  6.0372744235e+29  4.1452717661e+27
  9.8668536400e-01  8.0304650868e+29  1.1529709726e+27
  9.9239975800e-01  1.0798931416e+30  1.5799856841e+27
  9.9811415200e-01  1.3945241091e+30  5.6514327947e+27
  1.0038285460e+00  1.6987299649e+30  1.2972505959e+28
  1.0095429400e+00  1.9436737652e+30  2.2563069886e+28
  1.0152573340e+00  2.0882393622e+30  3.2996260347e+28
  1.0209717280e+00  2.1064803144e+30  4.2622605358e+28
  1.0266861220e+00  1.9928432221e+30  4.9845254214e+28
  1.0324005160e+00  1.7641546113e+30  5.3401116366e+28
  1.0381149100e+00  1.4578658357e+30  5.2599229911e+28
  1.0438293040e+00  1.1266684222e+30  4.7472498821e+28
  1.0495436980e+00  8.3022209055e+29  3.8811662760e+28
  1.0552580920e+00  6.2527147878e+29  2.8069197797e+28
  1.0609724860e+00  5.5576865708e+29  1.7142834454e+28
  1.0666868800e+00  6.4469845612e+29  8.0698590308e+27
  1.0724012740e+00  8.8909565264e+29  2.6805674475e+27
  1.0781156680e+00  1.2592686075e+30  2.2689458758e+27
  1.0838300620e+00  1.7025714352e+30  7.3387720147e+27
  1.0895444560e+00  2.1513020987e+30  1.7473335613e+28
  1.0952588500e+00  2.5335739711e+30  3.1358068877e+28
  1.1009732440e+00  2.7854406533e+30  4.6960371729e+28
  1.1066876380e+00  2.8622538331e+30  6.1843836571e+28
  1.1124020320e+00  2.7472664616e+30  7.3569517180e+28
  1.1181164260e+00  2.4558692431e+30  8.0119245206e+28
  1.1238308200e+00  2.0345195793e+30  8.0268703566e+28
  1.1295452140e+00  1.5542877385e+30  7.3842830721e+28
  1.1352596080e+00  1.0998658111e+30  6.1802950660e+28
  1.1409740020e+00  7.5570538593e+29  4.6141512971e+28
