#  Energy (ev)    Absorption NP      Absorption MG
  9.5239900000e-01  1.0340882744e+30  3.3580254178e+28
  9.5811339400e-01  8.1845159947e+29  2.9768879196e+28
  9.6382778800e-01  6.3782992356e+29  2.3799241593e+28
  9.6954218200e-01  5.2840433384e+29  1.6685072571e+28
  9.7525657600e-01  5.1608673131e+29  9.6994724826e+27
  9.8097097000e-01  6.1153707249e+29  4.1671610529e+27
  9.8668536400e-01  8.0754130907e+29  1.2361455012e+27
  9.9239975800e-01  1.0793238186e+30  1.6675707686e+27
  9.9811415200e-01  1.3878927672e+30  5.6814686787e+27
  1.0038285460e+00  1.6859999225e+30  1.2888424065e+28
  1.0095429400e+00  1.9258249285e+30  2.2323811404e+28
  1.0152573340e+00  2.0671515900e+30  3.2584254906e+28
  1.0209717280e+00  2.0846559384e+30  4.2048102462e+28
  1.0266861220e+00  1.9730081795e+30  4.9146052680e+28
  1.0324005160e+00  1.7488005962e+30  5.2637485970e+28
  1.0381149100e+00  1.4488092428e+30  5.1844645031e+28
  1.0438293040e+00  1.1247028471e+30  4.6801566356e+28
  1.0495436980e+00  8.3492895859e+29  3.8287189940e+28
  1.0552580920e+00  6.3502942852e+29  2.7730600892e+28
  1.0609724860e+00  5.6797014492e+29  1.6997975833e+28
  1.0666868800e+00  6.5614679404e+29  8.0919174332e+27
  1.0724012740e+00  8.9652327451e+29  2.8107588110e+27
  1.0781156680e+00  1.2598935064e+30  2.4249401104e+27
  1.0838300620e+00  1.6945979701e+30  7.4276536919e+27
  1.0895444560e+00  2.1342772425e+30  1.7407105536e+28
  1.0952588500e+00  2.5085305050e+30  3.1069134466e+28
  1.1009732440e+00  2.7547920628e+30  4.6414338518e+28
  1.1066876380e+00  2.8294466338e+30  6.1047236465e+28
  1.1124020320e+00  2.7162377081e+30  7.2570859861e+28
  1.1181164260e+00  2.4303928625e+30  7.9002849757e+28
  1.1238308200e+00  2.0175484364e+30  7.9141989501e+28
  1.1295452140e+00  1.5474043526e+30  7.2818917383e+28
  1.1352596080e+00  1.1029415187e+30  6.0981325978e+28
  1.1409740020e+00  7.6683679552e+29  4.5590015146e+28
  1.1466883960e+00  6.0727121999e+29  2.9333704477e+28
  1.1524027900e+00  6.6553792696e+29  1.5202349712e+28
  1.1581171840e+00  9.4766385322e+29  5.9853447985e+27
  1.1638315780e+00  1.4216773581e+30  3.7775380083e+27
  1.1695459720e+00  2.0212635022e+30  9.5790500681e+27
  1.1752603660e+00  2.6554879446e+30  2.3063214659e+28
  1.1809747600e+00  3.2232132356e+30  4.2561811132e+28
  1.1866891540e+00  3.6299594446e+30  6.5281767804e+28
  1.1924035480e+00  3.8044332168e+30  8.7728216483e+28
  1.1981179420e+00  3.7118726957e+30  1.0627174400e+29
  1.2038323360e+00  3.3617651204e+30  1.1776943643e+29
  1.2095467300e+00  2.8083423782e+30  1.2013519192e+29
  1.2152611240e+00  2.1434227582e+30  1.1275797365e+29
  1.2209755180e+00  1.4824600656e+30  9.6687546526e+28
  1.2266899120e+00  9.4586839830e+29  7.4543119374e+28
  1.2324043060e+00  6.3860094524e+29  5.0145796813e+28
