#  Energy (ev)    Absorption NP      Absorption MG
  9.5239900000e-01  1.0513814250e+30  3.5596138051e+28
  9.5811339400e-01  8.1625047648e+29  3.1530595664e+28
  9.6382778800e-01  6.1831830456e+29  2.5151204672e+28
  9.6954218200e-01  4.9694819629e+29  1.7538382379e+28
  9.7525657600e-01  4.8048392987e+29  1.0051271957e+28
  9.8097097000e-01  5.8080897356e+29  4.1060764552e+27
  9.8668536400e-01  7.9045026962e+29  9.3208461028e+26
  9.9239975800e-01  1.0828573646e+30  1.3467865784e+27
  9.9811415200e-01  1.4159737312e+30  5.5904171514e+27
  1.0038285460e+00  1.7386564363e+30  1.3252093684e+28
  1.0095429400e+00  1.9989871300e+30  2.3305479138e+28
  1.0152573340e+00  2.1531425939e+30  3.4253757391e+28
  1.0209717280e+00  2.1733285086e+30  4.4364617112e+28
  1.0266861220e+00  2.0533647991e+30  5.1959185056e+28
  1.0324005160e+00  1.8108430051e+30  5.5707480292e+28
  1.0381149100e+00  1.4853109573e+30  5.4879250859e+28
  1.0438293040e+00  1.1325957522e+30  4.9504061681e+28
  1.0495436980e+00  8.1604575417e+29  4.0407820650e+28
  1.0552580920e+00  5.9604148271e+29  2.9112681401e+28
  1.0609724860e+00  5.1949068515e+29  1.7610348149e+28
  1.0666868800e+00  6.1111152942e+29  8.0413862801e+27
  1.0724012740e+00  8.6809057480e+29  2.3312535892e+27
  1.0781156680e+00  1.2592011400e+30  1.8440210572e+27
  1.0838300620e+00  1.7287550078e+30  7.1149470580e+27
  1.0895444560e+00  2.2049482238e+30  1.7712637357e+28
  1.0952588500e+00  2.6113848923e+30  3.2261715703e+28
  1.1009732440e+00  2.8799567326e+30  4.8630692882e+28
  1.1066876380e+00  2.9629334342e+30  6.4261274913e+28
  1.1124020320e+00  2.8421489743e+30  7.6589518394e+28
  1.1181164260e+00  2.5335641876e+30  8.3490647329e+28
  1.1238308200e+00  2.0861959407e+30  8.3671601037e+28
  1.1295452140e+00  1.5753215668e+30  7.6940403775e+28
  1.1352596080e+00  1.0908460609e+30  6.4299035641e+28
