#  Energy (ev)    Absorption NP      Absorption MG
  9.5239900000e-01  1.0548210634e+30  3.6001588433e+28
  9.5811339400e-01  8.1575197524e+29  3.1885970392e+28
  9.6382778800e-01  6.1436025278e+29  2.5425791674e+28
  9.6954218200e-01  4.9064819530e+29  1.7714649642e+28
  9.7525657600e-01  4.7344106856e+29  1.0128687646e+28
  9.8097097000e-01  5.7485520304e+29  4.1021792351e+27
  9.8668536400e-01  7.8734867021e+29  8.8046383174e+26
  9.9239975800e-01  1.0839964496e+30  1.2921524289e+27
  9.9811415200e-01  1.4221101926e+30  5.5814584817e+27
  1.0038285460e+00  1.7497531318e+30  1.3333245638e+28
  1.0095429400e+00  2.0141791419e+30  2.3508974677e+28
  1.0152573340e+00  2.1708438382e+30  3.4593362981e+28
  1.0209717280e+00  2.1914678130e+30  4.4832236375e+28
  1.0266861220e+00  2.0697175040e+30  5.2525079610e+28
  1.0324005160e+00  1.8234059505e+30  5.6324268205e+28
  1.0381149100e+00  1.4926585803e+30  5.5489194407e+28
  1.0438293040e+00  1.1341550865e+30  5.0048557042e+28
  1.0495436980e+00  8.1223891854e+29  4.0837559882e+28
  1.0552580920e+00  5.8826443598e+29  2.9396756888e+28
  1.0609724860e+00  5.0992362408e+29  1.7742659534e+28
  1.0666868800e+00  6.0238504116e+29  8.0430897136e+27
  1.0724012740e+00  8.6285768898e+29  2.2486124859e+27
  1.0781156680e+00  1.2596841344e+30  1.7417815945e+27
  1.0838300620e+00  1.7363436150e+30  7.0661454882e+27
  1.0895444560e+00  2.2199208762e+30  1.7786414674e+28
  1.0952588500e+00  2.6328070509e+30  3.2511146113e+28
  1.1009732440e+00  2.9057825785e+30  4.9082738378e+28
  1.1066876380e+00  2.9903035284e+30  6.4910723286e+28
  1.1124020320e+00  2.8678424258e+30  7.7398171301e+28
  1.1181164260e+00  2.5545352482e+30  8.4392182942e+28
  1.1238308200e+00  2.1001069672e+30  8.4581575118e+28
  1.1295452140e+00  1.5809805807e+30  7.7769933764e+28
  1.1352596080e+00  1.0884690242e+30  6.4969996067e+28
  1.1409740020e+00  7.1383773351e+29  4.8293432214e+28
  1.1466883960e+00  5.3265007985e+29  3.0644188438e+28
  1.1524027900e+00  5.9104826375e+29  1.5258036444e+28
  1.1581171840e+00  8.9641858615e+29  5.1598944750e+27
  1.1638315780e+00  1.4142558014e+30  2.6285398135e+27
  1.1695459720e+00  2.0720646278e+30  8.7618225690e+27
  1.1752603660e+00  2.7699686970e+30  2.3223045075e+28
  1.1809747600e+00  3.3965296486e+30  4.4222104825e+28
  1.1866891540e+00  3.8473123069e+30  6.8747224467e+28
  1.1924035480e+00  4.0431416353e+30  9.3020579543e+28
  1.1981179420e+00  3.9449029728e+30  1.1311098479e+29
  1.2038323360e+00  3.5621789369e+30  1.2560607794e+29
  1.2095467300e+00  2.9539442420e+30  1.2823095217e+29
  1.2152611240e+00  2.2208175335e+30  1.2030341420e+29
  1.2209755180e+00  1.4897945971e+30  1.0293841458e+29
  1.2266899120e+00  8.9372232389e+29  7.8952858947e+28
  1.2324043060e+00  5.4878409008e+29  5.2471150392e+28
  1.2381187000e+00  5.3376559646e+29  2.8283508788e+28
  1.2438330940e+00  8.7474556495e+29  1.1054578172e+28
  1.2495474880e+00  1.5380995122e+30  4.5108983322e+27
  1.2552618820e+00  2.4334166118e+30  1.0746360962e+28
  1.2609762760e+00  3.4263049824e+30  2.9771888144e+28
  1.2666906700e+00  4.3593622727e+30  5.9400236867e+28
  1.2724050640e+00  5.0781040818e+30  9.5503940988e+28
  1.2781194580e+00  5.4576375443e+30  1.3262212593e+29
  1.2838338520e+00  5.4255368174e+30  1.6483049386e+29
  1.2895482460e+00  4.9768103853e+30  1.8673879782e+29
  1.2952626400e+00  4.1780094586e+30  1.9445081569e+29
  1.3009770340e+00  3.1592483435e+30  1.8631934693e+29
  1.3066914280e+00  2.0949232257e+30  1.6335495330e+29
  1.3124058220e+00  1.1758937696e+30  1.2919908507e+29
  1.3181202160e+00  5.7749115119e+29  8.9642335994e+28
  1.3238346100e+00  4.2864400081e+29  5.1745787554e+28
  1.3295490040e+00  7.8747858508e+29  2.2694854144e+28
  1.3352633980e+00  1.6278984447e+30  8.5681435649e+27
  1.3409777920e+00  2.8399831581e+30  1.3228489414e+28
  1.3466921860e+00  4.2448119670e+30  3.7533718279e+28
  1.3524065800e+00  5.6218711277e+30  7.9020668160e+28
  1.3581209740e+00  6.7449532808e+30  1.3214315170e+29
  1.3638353680e+00  7.4207984022e+30  1.8905387421e+29
  1.3695497620e+00  7.5239724677e+30  2.4082634026e+29
  1.3752641560e+00  7.0218054468e+30  2.7893143992e+29
  1.3809785500e+00  5.9846119495e+30  2.9672932933e+29
  1.3866929440e+00  4.5787084918e+30  2.9072117805e+29
  1.3924073380e+00  3.0425721442e+30  2.6133220042e+29
  1.3981217320e+00  1.6493976893e+30  2.1306490350e+29
