#  Energy (ev)    Absorption NP      Absorption MG
  9.5239900000e-01  1.0535332196e+30  3.5849528673e+28
  9.5811339400e-01  8.1594202021e+29  3.1752652502e+28
  9.6382778800e-01  6.1584693839e+29  2.5322711613e+28
  9.6954218200e-01  4.9301064049e+29  1.7648368965e+28
  9.7525657600e-01  4.7607813558e+29  1.0099403640e+28
  9.8097097000e-01  5.7707899806e+29  4.1033245028e+27
  9.8668536400e-01  7.8849787331e+29  8.9946268503e+26
  9.9239975800e-01  1.0835510104e+30  1.3122666246e+27
  9.9811415200e-01  1.4197877237e+30  5.5844610703e+27
  1.0038285460e+00  1.7455694584e+30  1.3302502820e+28
  1.0095429400e+00  2.0084607248e+30  2.3432421256e+28
  1.0152573340e+00  2.1641874397e+30  3.4465847226e+28
  1.0209717280e+00  2.1846516198e+30  4.4656791147e+28
  1.0266861220e+00  2.0635764969e+30  5.2312839343e+28
  1.0324005160e+00  1.8186911238e+30  5.6092971718e+28
  1.0381149100e+00  1.4899033962e+30  5.5260456419e+28
  1.0438293040e+00  1.1335725012e+30  4.9844315505e+28
  1.0495436980e+00  8.1366824073e+29  4.0676271792e+28
  1.0552580920e+00  5.9117968203e+29  2.9289990159e+28
  1.0609724860e+00  5.1350504126e+29  1.7692694847e+28
  1.0666868800e+00  6.0564468581e+29  8.0420040578e+27
  1.0724012740e+00  8.6480018760e+29  2.2790842101e+27
  1.0781156680e+00  1.2594767547e+30  1.7795707644e+27
  1.0838300620e+00  1.7334668761e+30  7.0839099041e+27
  1.0895444560e+00  2.2142728375e+30  1.7758271673e+28
  1.0952588500e+00  2.6247410457e+30  3.2417228987e+28
  1.1009732440e+00  2.8960685999e+30  4.8912956660e+28
  1.1066876380e+00  2.9800161187e+30  6.4667031620e+28
  1.1124020320e+00  2.8581907001e+30  7.7094872797e+28
  1.1181164260e+00  2.5466614070e+30  8.4054108192e+28
  1.1238308200e+00  2.0948863728e+30  8.4240337675e+28
  1.1295452140e+00  1.5788578286e+30  7.7458807038e+28
  1.1352596080e+00  1.0893599494e+30  6.4718224692e+28
  1.1409740020e+00  7.1711742218e+29  4.8120932596e+28
  1.1466883960e+00  5.3723315606e+29  3.0557577072e+28
  1.1524027900e+00  5.9555216373e+29  1.5248745165e+28
  1.1581171840e+00  8.9938581347e+29  5.2048113744e+27
  1.1638315780e+00  1.4143998453e+30  2.6932011226e+27
  1.1695459720e+00  2.0684984385e+30  8.8057408538e+27
  1.1752603660e+00  2.7623756083e+30  2.3206367376e+28
  1.1809747600e+00  3.3852445811e+30  4.4112521094e+28
  1.1866891540e+00  3.8332949418e+30  6.8525945382e+28
  1.1924035480e+00  4.0278409309e+30  9.2686300143e+28
  1.1981179420e+00  3.9300310377e+30  1.1268104015e+29
  1.2038323360e+00  3.5494287297e+30  1.2511443946e+29
  1.2095467300e+00  2.9446968885e+30  1.2772323981e+29
  1.2152611240e+00  2.2158890555e+30  1.1982962461e+29
  1.2209755180e+00  1.4892674815e+30  1.0254449730e+29
  1.2266899120e+00  8.9689497588e+29  7.8672532336e+28
  1.2324043060e+00  5.5425255102e+29  5.2319383196e+28
  1.2381187000e+00  5.3962986953e+29  2.8252882413e+28
  1.2438330940e+00  8.7891110339e+29  1.1115313922e+28
  1.2495474880e+00  1.5386266455e+30  4.6147441623e+27
  1.2552618820e+00  2.4288601621e+30  1.0833877464e+28
  1.2609762760e+00  3.4159852170e+30  2.9782062606e+28
  1.2666906700e+00  4.3435172930e+30  5.9280894850e+28
  1.2724050640e+00  5.0578917173e+30  9.5221204221e+28
  1.2781194580e+00  5.4349791395e+30  1.3216723421e+29
  1.2838338520e+00  5.4028221142e+30  1.6422267087e+29
  1.2895482460e+00  4.9565075107e+30  1.8602344983e+29
  1.2952626400e+00  4.1622424765e+30  1.9369311666e+29
  1.3009770340e+00  3.1494134419e+30  1.8559406050e+29
  1.3066914280e+00  2.0914114193e+30  1.6273403644e+29
  1.3124058220e+00  1.1779729908e+30  1.2873908476e+29
  1.3181202160e+00  5.8337576963e+29  8.9373736761e+28
  1.3238346100e+00  4.3574895374e+29  5.1666251459e+28
  1.3295490040e+00  7.9282341230e+29  2.2767732881e+28
  1.3352633980e+00  1.6285990455e+30  8.7268127228e+27
  1.3409777920e+00  2.8337509503e+30  1.3386084813e+28
  1.3466921860e+00  4.2303749090e+30  3.7596902714e+28
  1.3524065800e+00  5.5992402954e+30  7.8905287832e+28
  1.3581209740e+00  6.7154814938e+30  1.3178919721e+29
  1.3638353680e+00  7.3870105266e+30  1.8843713527e+29
  1.3695497620e+00  7.4891852921e+30  2.3996456387e+29
  1.3752641560e+00  6.9895921281e+30  2.7788362182e+29
  1.3809785500e+00  5.9581955054e+30  2.9558786899e+29
  1.3866929440e+00  4.5603852478e+30  2.8959783700e+29
  1.3924073380e+00  3.0332659380e+30  2.6033991985e+29
  1.3981217320e+00  1.6484281900e+30  2.1229836476e+29
  1.4038361260e+00  6.6692491674e+29  1.5347857346e+29
  1.4095505200e+00  2.9380129405e+29  9.4234496222e+28
  1.4152649140e+00  6.3997323157e+29  4.5624903527e+28
  1.4209793080e+00  1.6983801550e+30  1.7553459087e+28
  1.4266937020e+00  3.3392365461e+30  1.6999155879e+28
  1.4324080960e+00  5.3261709581e+30  4.6645815310e+28
  1.4381224900e+00  7.3515441203e+30  1.0416881824e+29
  1.4438368840e+00  9.0858552385e+30  1.8233966820e+29
  1.4495512780e+00  1.0233463295e+31  2.6997835184e+29
  1.4552656720e+00  1.0585363702e+31  3.5364015706e+29
  1.4609800660e+00  1.0059786400e+31  4.1979135100e+29
  1.4666944600e+00  8.7229931584e+30  4.5713009731e+29
  1.4724088540e+00  6.7856556896e+30  4.5866389462e+29
  1.4781232480e+00  4.5741500016e+30  4.2317340523e+29
  1.4838376420e+00  2.4803785686e+30  3.5577536372e+29
  1.4895520360e+00  8.9761464786e+29  2.6743396960e+29
  1.4952664300e+00  1.5266633033e+29  1.7344067667e+29
  1.5009808240e+00  4.4584398989e+29  9.1059581150e+28
  1.5066952180e+00  1.8094939877e+30  3.6689931827e+28
  1.5124096120e+00  4.0932546766e+30  2.3001037895e+28
  1.5181240060e+00  6.9800424220e+30  5.6527379000e+28
  1.5238384000e+00  1.0031712103e+31  1.3616322370e+29
  1.5295527940e+00  1.2758175397e+31  2.5286988167e+29
  1.5352671880e+00  1.4699379471e+31  3.9072155481e+29
  1.5409815820e+00  1.5506741807e+31  5.2919564677e+29
  1.5466959760e+00  1.5009972161e+31  6.4639564031e+29
  1.5524103700e+00  1.3256924140e+31  7.2271630559e+29
  1.5581247640e+00  1.0518048168e+31  7.4435470362e+29
  1.5638391580e+00  7.2526184897e+30  7.0605867198e+29
  1.5695535520e+00  4.0403170710e+30  6.1259511950e+29
  1.5752679460e+00  1.4879268359e+30  4.7860461335e+29
  1.5809823400e+00  1.2574652289e+29  3.2676118895e+29
  1.5866967340e+00  3.1098144499e+29  1.8443873428e+29
  1.5924111280e+00  2.1552057434e+30  7.9351921922e+28
  1.5981255220e+00  5.4898922551e+30  3.4844477705e+28
  1.6038399160e+00  9.8783185660e+30  6.5602052275e+28
  1.6095543100e+00  1.4674696725e+31  1.7454697848e+29
  1.6152687040e+00  1.9123305098e+31  3.5152299030e+29
  1.6209830980e+00  2.2483064022e+31  5.7411617428e+29
  1.6266974920e+00  2.4157690220e+31  8.1062061867e+29
  1.6324118860e+00  2.3809321502e+31  1.0247951482e+30
  1.6381262800e+00  2.1434900693e+31  1.1817303808e+30
  1.6438406740e+00  1.7389641451e+31  1.2539103838e+30
  1.6495550680e+00  1.2349947049e+31  1.2264561016e+30
  1.6552694620e+00  7.2180431877e+30  1.1006041599e+30
  1.6609838560e+00  2.9807561207e+30  8.9470474021e+29
  1.6666982500e+00  5.4360652200e+29  6.4238878426e+29
  1.6724126440e+00  5.6711490191e+29  3.8800607379e+29
  1.6781270380e+00  3.3337469987e+30  1.7990229799e+29
  1.6838414320e+00  8.6707166632e+30  6.2508310190e+28
  1.6895558260e+00  1.5946121512e+31  6.8486476470e+28
