#  Energy (ev)    Absorption NP      Absorption MG
  9.5239900000e-01  7.4193496487e+29  1.9413968687e+27
  9.6573258600e-01  7.9096213178e+29  2.0543683537e+27
  9.7906617200e-01  8.4283797406e+29  2.1723325118e+27
  9.9239975800e-01  8.9771497955e+29  2.2956323593e+27
  1.0057333440e+00  9.5575314407e+29  2.4245573329e+27
  1.0190669300e+00  1.0171200843e+30  2.5592408343e+27
  1.0324005160e+00  1.0819912095e+30  2.6996959573e+27
  1.0457341020e+00  1.1505500134e+30  2.8459716792e+27
  1.0590676880e+00  1.2229884332e+30  2.9983001495e+27
  1.0724012740e+00  1.2995071314e+30  3.1571007640e+27
  1.0857348600e+00  1.3803155889e+30  3.3228237244e+27
  1.0990684460e+00  1.4656320171e+30  3.4957602210e+27
  1.1124020320e+00  1.5556832237e+30  3.6759893496e+27
  1.1257356180e+00  1.6507045749e+30  3.8635243298e+27
  1.1390692040e+00  1.7509400674e+30  4.0585457693e+27
  1.1524027900e+00  1.8566423621e+30  4.2615200815e+27
  1.1657363760e+00  1.9680725698e+30  4.4730862529e+27
  1.1790699620e+00  2.0854996866e+30  4.6937932568e+27
  1.1924035480e+00  2.2091997719e+30  4.9239135656e+27
  1.2057371340e+00  2.3394550793e+30  5.1635104208e+27
  1.2190707200e+00  2.4765532759e+30  5.4127234303e+27
  1.2324043060e+00  2.6207866639e+30  5.6720365055e+27
  1.2457378920e+00  2.7724511296e+30  5.9422868260e+27
  1.2590714780e+00  2.9318445641e+30  6.2243859292e+27
  1.2724050640e+00  3.0992647178e+30  6.5189816791e+27
  1.2857386500e+00  3.2750067090e+30  6.8263639059e+27
  1.2990722360e+00  3.4593604674e+30  7.1467236748e+27
  1.3124058220e+00  3.6526081907e+30  7.4805669526e+27
  1.3257394080e+00  3.8550215796e+30  7.8289267813e+27
  1.3390729940e+00  4.0668584587e+30  8.1931687089e+27
  1.3524065800e+00  4.2883585458e+30  8.5745331039e+27
  1.3657401660e+00  4.5197384972e+30  8.9738077017e+27
  1.3790737520e+00  4.7611866346e+30  9.3914405533e+27
  1.3924073380e+00  5.0128577076e+30  9.8280336541e+27
  1.4057409240e+00  5.2748676828e+30  1.0284809484e+28
  1.4190745100e+00  5.5472881827e+30  1.0763631852e+28
  1.4324080960e+00  5.8301401517e+30  1.1266527420e+28
  1.4457416820e+00  6.1233866930e+30  1.1795098660e+28
  1.4590752680e+00  6.4269255264e+30  1.2350349573e+28
  1.4724088540e+00  6.7405817581e+30  1.2933118139e+28
  1.4857424400e+00  7.0641014098e+30  1.3544779653e+28
  1.4990760260e+00  7.3971456210e+30  1.4187612067e+28
  1.5124096120e+00  7.7392850724e+30  1.4864465412e+28
  1.5257431980e+00  8.0899943332e+30  1.5577971097e+28
  1.5390767840e+00  8.4486464397e+30  1.6329958920e+28
  1.5524103700e+00  8.8145085904e+30  1.7121618388e+28
  1.5657439560e+00  9.1867399137e+30  1.7954316664e+28
  1.5790775420e+00  9.5643917120e+30  1.8830387049e+28
  1.5924111280e+00  9.9464098517e+30  1.9753168505e+28
  1.6057447140e+00  1.0331638646e+31  2.0726185964e+28
  1.6190783000e+00  1.0718825963e+31  2.1752120807e+28
  1.6324118860e+00  1.1106630061e+31  2.2832462803e+28
  1.6457454720e+00  1.1493629155e+31  2.3968198584e+28
  1.6590790580e+00  1.1878334420e+31  2.5160992600e+28
  1.6724126440e+00  1.2259206159e+31  2.6413828941e+28
  1.6857462300e+00  1.2634672002e+31  2.7730477545e+28
  1.6990798160e+00  1.3003145793e+31  2.9114146603e+28
  1.7124134020e+00  1.3363046570e+31  3.0566442203e+28
  1.7257469880e+00  1.3712817984e+31  3.2087577746e+28
  1.7390805740e+00  1.4050948831e+31  3.3677740582e+28
  1.7524141600e+00  1.4375994778e+31  3.5338484457e+28
  1.7657477460e+00  1.4686600087e+31  3.7072900820e+28
  1.7790813320e+00  1.4981517464e+31  3.8884309614e+28
  1.7924149180e+00  1.5259624448e+31  4.0774511593e+28
  1.8057485040e+00  1.5519936063e+31  4.2743125406e+28
  1.8190820900e+00  1.5761614664e+31  4.4788696870e+28
