#  Energy (ev)    Absorption NP      Absorption MG
  9.5239900000e-01  4.5993542608e+29  2.0817208860e+27
  9.6573258600e-01  4.8642695074e+29  2.2049503422e+27
  9.7906617200e-01  5.1420429744e+29  2.3337014514e+27
  9.9239975800e-01  5.4332568398e+29  2.4683154968e+27
  1.0057333440e+00  5.7385214475e+29  2.6090907458e+27
  1.0190669300e+00  6.0584753197e+29  2.7561787002e+27
  1.0324005160e+00  6.3937858845e+29  2.9096068118e+27
  1.0457341020e+00  6.7451516594e+29  3.0694203403e+27
  1.0590676880e+00  7.1133054657e+29  3.2358268780e+27
  1.0724012740e+00  7.4990173377e+29  3.4092126929e+27
  1.0857348600e+00  7.9030959981e+29  3.5900031627e+27
  1.0990684460e+00  8.3263890228e+29  3.7784782454e+27
  1.1124020320e+00  8.7697831002e+29  3.9747057352e+27
  1.1257356180e+00  9.2342059424e+29  4.1786643846e+27
  1.1390692040e+00  9.7206301713e+29  4.3904641609e+27
  1.1524027900e+00  1.0230077851e+30  4.6104741035e+27
  1.1657363760e+00  1.0763623715e+30  4.8392336317e+27
  1.1790699620e+00  1.1322396211e+30  5.0772069662e+27
  1.1924035480e+00  1.1907577470e+30  5.3245875304e+27
  1.2057371340e+00  1.2520404501e+30  5.5813333984e+27
  1.2190707200e+00  1.3162173155e+30  5.8474233292e+27
  1.2324043060e+00  1.3834244204e+30  6.1231232731e+27
  1.2457378920e+00  1.4538049022e+30  6.4090247349e+27
  1.2590714780e+00  1.5275092597e+30  6.7058001648e+27
  1.2724050640e+00  1.6046953904e+30  7.0138701333e+27
  1.2857386500e+00  1.6855286158e+30  7.3332736389e+27
  1.2990722360e+00  1.7701819974e+30  7.6638761028e+27
  1.3124058220e+00  1.8588370295e+30  8.0057581802e+27
  1.3257394080e+00  1.9516844779e+30  8.3594526342e+27
  1.3390729940e+00  2.0489249970e+30  8.7258041412e+27
  1.3524065800e+00  2.1507693315e+30  9.1055457486e+27
  1.3657401660e+00  2.2574382779e+30  9.4989476940e+27
  1.3790737520e+00  2.3691628222e+30  9.9058595993e+27
  1.3924073380e+00  2.4861847700e+30  1.0326141773e+28
  1.4057409240e+00  2.6087577841e+30  1.0760132685e+28
  1.4190745100e+00  2.7371483855e+30  1.1208738031e+28
  1.4324080960e+00  2.8716364730e+30  1.1673031145e+28
  1.4457416820e+00  3.0125153115e+30  1.2153682578e+28
  1.4590752680e+00  3.1600914139e+30  1.2650715453e+28
  1.4724088540e+00  3.3146848792e+30  1.3163832490e+28
  1.4857424400e+00  3.4766303963e+30  1.3693069752e+28
  1.4990760260e+00  3.6462785469e+30  1.4239220675e+28
  1.5124096120e+00  3.8239967330e+30  1.4803634617e+28
  1.5257431980e+00  4.0101693100e+30  1.5387521202e+28
  1.5390767840e+00  4.2051971585e+30  1.5991343506e+28
  1.5524103700e+00  4.4094974179e+30  1.6614850094e+28
  1.5657439560e+00  4.6235039964e+30  1.7257769388e+28
  1.5790775420e+00  4.8476687960e+30  1.7920600980e+28
  1.5924111280e+00  5.0824628945e+30  1.8604808034e+28
  1.6057447140e+00  5.3283768306e+30  1.9312195073e+28
  1.6190783000e+00  5.5859197727e+30  2.0043965385e+28
  1.6324118860e+00  5.8556182231e+30  2.0800276456e+28
  1.6457454720e+00  6.1380152660e+30  2.1580731350e+28
  1.6590790580e+00  6.4336708415e+30  2.2385443704e+28
  1.6724126440e+00  6.7431625069e+30  2.3215775334e+28
  1.6857462300e+00  7.0670854818e+30  2.4074068637e+28
  1.6990798160e+00  7.4060510863e+30  2.4962540422e+28
  1.7124134020e+00  7.7606837777e+30  2.5882264212e+28
  1.7257469880e+00  8.1316179658e+30  2.6833160249e+28
  1.7390805740e+00  8.5194957779e+30  2.7815084954e+28
  1.7524141600e+00  8.9249658520e+30  2.8829139554e+28
  1.7657477460e+00  9.3486819457e+30  2.9878056287e+28
  1.7790813320e+00  9.7912997541e+30  3.0965256682e+28
  1.7924149180e+00  1.0253471277e+31  3.2093329486e+28
  1.8057485040e+00  1.0735837624e+31  3.3263250015e+28
  1.8190820900e+00  1.1239022019e+31  3.4475102557e+28
  1.8324156760e+00  1.1763624076e+31  3.5729786484e+28
  1.8457492620e+00  1.2310214747e+31  3.7030271716e+28
  1.8590828480e+00  1.2879329917e+31  3.8381263082e+28
  1.8724164340e+00  1.3471460893e+31  3.9787465388e+28
  1.8857500200e+00  1.4087041766e+31  4.1251902896e+28
  1.8990836060e+00  1.4726435535e+31  4.2775808766e+28
  1.9124171920e+00  1.5389921281e+31  4.4360315809e+28
  1.9257507780e+00  1.6077683122e+31  4.6008592011e+28
  1.9390843640e+00  1.6789799381e+31  4.7726564723e+28
  1.9524179500e+00  1.7526229343e+31  4.9521493967e+28
  1.9657515360e+00  1.8286796168e+31  5.1399515744e+28
  1.9790851220e+00  1.9071167243e+31  5.3364279184e+28
  1.9924187080e+00  1.9878835190e+31  5.5417987266e+28
  2.0057522940e+00  2.0709102266e+31  5.7564106365e+28
  2.0190858800e+00  2.1561068261e+31  5.9809462824e+28
  2.0324194660e+00  2.2433619342e+31  6.2163812518e+28
  2.0457530520e+00  2.3325414974e+31  6.4637071561e+28
  2.0590866380e+00  2.4234872644e+31  6.7236493234e+28
  2.0724202240e+00  2.5160153499e+31  6.9966298106e+28
  2.0857538100e+00  2.6099153536e+31  7.2830267667e+28
  2.0990873960e+00  2.7049503052e+31  7.5835203503e+28
  2.1124209820e+00  2.8008573164e+31  7.8992211399e+28
  2.1257545680e+00  2.8973485550e+31  8.2314463852e+28
  2.1390881540e+00  2.9941122436e+31  8.5813123148e+28
  2.1524217400e+00  3.0908137786e+31  8.9494876490e+28
  2.1657553260e+00  3.1870974354e+31  9.3363368310e+28
  2.1790889120e+00  3.2825891401e+31  9.7423518957e+28
  2.1924224980e+00  3.3769004018e+31  1.0168506083e+29
  2.2057560840e+00  3.4696329882e+31  1.0616202209e+29
  2.2190896700e+00  3.5603837161e+31  1.1086823429e+29
  2.2324232560e+00  3.6487489863e+31  1.1581249082e+29
  2.2457568420e+00  3.7343292280e+31  1.2099759216e+29
