#  Energy (ev)    Absorption NP      Absorption MG
  9.5239900000e-01  5.2478934094e+14  1.6966611413e+12
  9.5811339400e-01  5.2715948964e+14  1.7653112836e+12
  9.6382778800e-01  5.2952103993e+14  1.8367438654e+12
  9.6954218200e-01  5.3187422002e+14  1.9107982075e+12
  9.7525657600e-01  5.3421896059e+14  1.9871438958e+12
  9.8097097000e-01  5.3655497421e+14  2.0653414006e+12
  9.8668536400e-01  5.3888187457e+14  2.1449229180e+12
  9.9239975800e-01  5.4119931554e+14  2.2254797399e+12
  9.9811415200e-01  5.4350712636e+14  2.3067410847e+12
  1.0038285460e+00  5.4580541925e+14  2.3886305416e+12
  1.0095429400e+00  5.4809465079e+14  2.4712899315e+12
  1.0152573340e+00  5.5037562540e+14  2.5550658664e+12
  1.0209717280e+00  5.5264943980e+14  2.6404606854e+12
  1.0266861220e+00  5.5491737700e+14  2.7280556642e+12
  1.0324005160e+00  5.5718076760e+14  2.8184193426e+12
  1.0381149100e+00  5.5944084184e+14  2.9120166291e+12
  1.0438293040e+00  5.6169859799e+14  3.0091344832e+12
  1.0495436980e+00  5.6395471007e+14  3.1098373774e+12
  1.0552580920e+00  5.6620949164e+14  3.2139608122e+12
  1.0609724860e+00  5.6846292260e+14  3.3211447014e+12
  1.0666868800e+00  5.7071473559e+14  3.4309015636e+12
  1.0724012740e+00  5.7296454790e+14  3.5427083290e+12
  1.0781156680e+00  5.7521201687e+14  3.6561062753e+12
  1.0838300620e+00  5.7745699223e+14  3.7707919183e+12
  1.0895444560e+00  5.7969963930e+14  3.8866829419e+12
  1.0952588500e+00  5.8194051109e+14  4.0039472913e+12
  1.1009732440e+00  5.8418055632e+14  4.1229897184e+12
  1.1066876380e+00  5.8642106099e+14  4.2443973431e+12
  1.1124020320e+00  5.8866353261e+14  4.3688529174e+12
  1.1181164260e+00  5.9090954633e+14  4.4970302370e+12
  1.1238308200e+00  5.9316057896e+14  4.6294895031e+12
  1.1295452140e+00  5.9541785951e+14  4.7665907713e+12
  1.1352596080e+00  5.9768226232e+14  4.9084408307e+12
  1.1409740020e+00  5.9995426206e+14  5.0548833518e+12
  1.1466883960e+00  6.0223395935e+14  5.2055348339e+12
  1.1524027900e+00  6.0452117389e+14  5.3598610048e+12
  1.1581171840e+00  6.0681559006e+14  5.5172812214e+12
  1.1638315780e+00  6.0911693098e+14  5.6772833423e+12
  1.1695459720e+00  6.1142513137e+14  5.8395294026e+12
  1.1752603660e+00  6.1374047964e+14  6.0039336381e+12
  1.1809747600e+00  6.1606370425e+14  6.1706988439e+12
  1.1866891540e+00  6.1839598867e+14  6.3403039910e+12
  1.1924035480e+00  6.2073891139e+14  6.5134443230e+12
  1.1981179420e+00  6.2309432018e+14  6.6909333976e+12
  1.2038323360e+00  6.2546416142e+14  6.8735833017e+12
  1.2095467300e+00  6.2785029323e+14  7.0620833597e+12
  1.2152611240e+00  6.3025431464e+14  7.2568983082e+12
  1.2209755180e+00  6.3267744048e+14  7.4582039566e+12
  1.2266899120e+00  6.3512044462e+14  7.6658722247e+12
  1.2324043060e+00  6.3758368256e+14  7.8795091478e+12
  1.2381187000e+00  6.4006719089e+14  8.0985403544e+12
  1.2438330940e+00  6.4257084816e+14  8.3223302105e+12
  1.2495474880e+00  6.4509457036e+14  8.5503147296e+12
  1.2552618820e+00  6.4763850840e+14  8.7821255738e+12
  1.2609762760e+00  6.5020321367e+14  9.0176835554e+12
  1.2666906700e+00  6.5278974284e+14  9.2572448863e+12
  1.2724050640e+00  6.5539968314e+14  9.5013912483e+12
  1.2781194580e+00  6.5803509257e+14  9.7509642849e+12
  1.2838338520e+00  6.6069836423e+14  1.0006954731e+13
  1.2895482460e+00  6.6339203689e+14  1.0270364447e+13
  1.2952626400e+00  6.6611858399e+14  1.0542064682e+13
  1.3009770340e+00  6.6888021706e+14  1.0822675032e+13
  1.3066914280e+00  6.7167873804e+14  1.1112484487e+13
  1.3124058220e+00  6.7451546700e+14  1.1411429154e+13
  1.3181202160e+00  6.7739125936e+14  1.1719131750e+13
  1.3238346100e+00  6.8030661140e+14  1.2034997409e+13
  1.3295490040e+00  6.8326183795e+14  1.2358350497e+13
  1.3352633980e+00  6.8625729326e+14  1.2688589735e+13
  1.3409777920e+00  6.8929359807e+14  1.3025335274e+13
  1.3466921860e+00  6.9237183450e+14  1.3368542179e+13
  1.3524065800e+00  6.9549367504e+14  1.3718560059e+13
  1.3581209740e+00  6.9866142249e+14  1.4076127407e+13
  1.3638353680e+00  7.0187795315e+14  1.4442300277e+13
  1.3695497620e+00  7.0514657141e+14  1.4818326214e+13
  1.3752641560e+00  7.0847079975e+14  1.5205484128e+13
  1.3809785500e+00  7.1185413956e+14  1.5604917060e+13
  1.3866929440e+00  7.1529984366e+14  1.6017486719e+13
  1.3924073380e+00  7.1881074056e+14  1.6443675488e+13
  1.3981217320e+00  7.2238914191e+14  1.6883554055e+13
  1.4038361260e+00  7.2603685127e+14  1.7336821854e+13
  1.4095505200e+00  7.2975527508e+14  1.7802915144e+13
  1.4152649140e+00  7.3354561929e+14  1.8281165733e+13
  1.4209793080e+00  7.3740914000e+14  1.8770984219e+13
  1.4266937020e+00  7.4134740694e+14  1.9272036785e+13
  1.4324080960e+00  7.4536253521e+14  1.9784384978e+13
  1.4381224900e+00  7.4945734578e+14  2.0308563572e+13
  1.4438368840e+00  7.5363542645e+14  2.0845581719e+13
  1.4495512780e+00  7.5790108170e+14  2.1396845526e+13
  1.4552656720e+00  7.6225917862e+14  2.1964013707e+13
  1.4609800660e+00  7.6671491416e+14  2.2548809842e+13
  1.4666944600e+00  7.7127354289e+14  2.3152822860e+13
  1.4724088540e+00  7.7594011203e+14  2.3777330201e+13
  1.4781232480e+00  7.8071925017e+14  2.4423175065e+13
  1.4838376420e+00  7.8561504778e+14  2.5090720620e+13
  1.4895520360e+00  7.9063105276e+14  2.5779891337e+13
  1.4952664300e+00  7.9577038485e+14  2.6490296842e+13
  1.5009808240e+00  8.0103595267e+14  2.7221419295e+13
  1.5066952180e+00  8.0643073906e+14  2.7972833887e+13
  1.5124096120e+00  8.1195810822e+14  2.8744425516e+13
  1.5181240060e+00  8.1762208339e+14  2.9536564440e+13
  1.5238384000e+00  8.2342754782e+14  3.0350209844e+13
  1.5295527940e+00  8.2938033417e+14  3.1186921925e+13
  1.5352671880e+00  8.3548718549e+14  3.2048778453e+13
  1.5409815820e+00  8.4175559296e+14  3.2938208230e+13
  1.5466959760e+00  8.4819353649e+14  3.3857768631e+13
  1.5524103700e+00  8.5480917126e+14  3.4809904936e+13
  1.5581247640e+00  8.6161051384e+14  3.5796733370e+13
  1.5638391580e+00  8.6860518193e+14  3.6819886986e+13
  1.5695535520e+00  8.7580023429e+14  3.7880453764e+13
  1.5752679460e+00  8.8320214079e+14  3.8979021289e+13
  1.5809823400e+00  8.9081689082e+14  4.0115824385e+13
  1.5866967340e+00  8.9865022494e+14  4.1290974255e+13
  1.5924111280e+00  9.0670795289e+14  4.2504732970e+13
  1.5981255220e+00  9.1499630556e+14  4.3757788381e+13
  1.6038399160e+00  9.2352226138e+14  4.5051483184e+13
  1.6095543100e+00  9.3229379038e+14  4.6387958579e+13
  1.6152687040e+00  9.4131997180e+14  4.7770186723e+13
  1.6209830980e+00  9.5061096131e+14  4.9201884872e+13
  1.6266974920e+00  9.6017780849e+14  5.0687324621e+13
  1.6324118860e+00  9.7003215046e+14  5.2231068545e+13
  1.6381262800e+00  9.8018582818e+14  5.3837680456e+13
  1.6438406740e+00  9.9065048576e+14  5.5511461865e+13
  1.6495550680e+00  1.0014372163e+15  5.7256264738e+13
  1.6552694620e+00  1.0125563103e+15  5.9075419363e+13
  1.6609838560e+00  1.0240171459e+15  6.0971797847e+13
  1.6666982500e+00  1.0358282350e+15  6.2948011214e+13
  1.6724126440e+00  1.0479974131e+15  6.5006715253e+13
  1.6781270380e+00  1.0605321342e+15  6.7150980932e+13
  1.6838414320e+00  1.0734398102e+15  6.9384672950e+13
  1.6895558260e+00  1.0867281282e+15  7.1712777214e+13
  1.6952702200e+00  1.1004052728e+15  7.4141625486e+13
  1.7009846140e+00  1.1144799992e+15  7.6678982331e+13
  1.7066990080e+00  1.1289615177e+15  7.9333983142e+13
  1.7124134020e+00  1.1438591847e+15  8.2116938659e+13
  1.7181277960e+00  1.1591820181e+15  8.5039046450e+13
  1.7238421900e+00  1.1749380841e+15  8.8112068931e+13
  1.7295565840e+00  1.1911338223e+15  9.1348047008e+13
  1.7352709780e+00  1.2077733781e+15  9.4759116387e+13
  1.7409853720e+00  1.2248580132e+15  9.8357479745e+13
  1.7466997660e+00  1.2423856439e+15  1.0215556433e+14
