#  Energy (ev)    Absorption NP      Absorption MG
  9.5239900000e-01  5.7907115189e+29  2.0175856583e+27
  9.6573258600e-01  6.1471406072e+29  2.1359161564e+27
  9.7906617200e-01  6.5226111518e+29  2.2594739571e+27
  9.9239975800e-01  6.9180835731e+29  2.3885947185e+27
  1.0057333440e+00  7.3345679586e+29  2.5235639060e+27
  1.0190669300e+00  7.7731251884e+29  2.6645125394e+27
  1.0324005160e+00  8.2348688860e+29  2.8114465649e+27
  1.0457341020e+00  8.7209688663e+29  2.9643971484e+27
  1.0590676880e+00  9.2326555764e+29  3.1235677753e+27
  1.0724012740e+00  9.7712241650e+29  3.2893443356e+27
  1.0857348600e+00  1.0338037101e+30  3.4621454694e+27
  1.0990684460e+00  1.0934525544e+30  3.6422332902e+27
  1.1124020320e+00  1.1562190906e+30  3.8296524300e+27
  1.1257356180e+00  1.2222608116e+30  4.0243654079e+27
  1.1390692040e+00  1.2917430813e+30  4.2264810305e+27
  1.1524027900e+00  1.3648397041e+30  4.4363784346e+27
  1.1657363760e+00  1.4417333514e+30  4.6546051210e+27
  1.1790699620e+00  1.5226157605e+30  4.8816203007e+27
  1.1924035480e+00  1.6076878242e+30  5.1176013620e+27
  1.2057371340e+00  1.6971597974e+30  5.3624944413e+27
  1.2190707200e+00  1.7912517679e+30  5.6162863969e+27
  1.2324043060e+00  1.8901943104e+30  5.8792737557e+27
  1.2457378920e+00  1.9942290676e+30  6.1520867583e+27
  1.2590714780e+00  2.1036090262e+30  6.4354257450e+27
  1.2724050640e+00  2.2185984941e+30  6.7297225140e+27
  1.2857386500e+00  2.3394730262e+30  7.0350256880e+27
  1.2990722360e+00  2.4665195948e+30  7.3512338557e+27
  1.3124058220e+00  2.6000370747e+30  7.6784983230e+27
  1.3257394080e+00  2.7403368002e+30  8.0174495263e+27
  1.3390729940e+00  2.8877428109e+30  8.3690300672e+27
  1.3524065800e+00  3.0425915806e+30  8.7340523716e+27
  1.3657401660e+00  3.2052313902e+30  9.1128565029e+27
  1.3790737520e+00  3.3760217473e+30  9.5053856363e+27
  1.3924073380e+00  3.5553331537e+30  9.9116487011e+27
  1.4057409240e+00  3.7435471207e+30  1.0332189961e+28
  1.4190745100e+00  3.9410559677e+30  1.0768147688e+28
  1.4324080960e+00  4.1482619274e+30  1.1220818246e+28
  1.4457416820e+00  4.3655754688e+30  1.1691078744e+28
  1.4590752680e+00  4.5934132266e+30  1.2179177437e+28
  1.4724088540e+00  4.8321960779e+30  1.2685113458e+28
  1.4857424400e+00  5.0823475681e+30  1.3209317723e+28
  1.4990760260e+00  5.3442923084e+30  1.3753053996e+28
  1.5124096120e+00  5.6184536364e+30  1.4318163061e+28
  1.5257431980e+00  5.9052500608e+30  1.4906331128e+28
  1.5390767840e+00  6.2050906499e+30  1.5518504579e+28
  1.5524103700e+00  6.5183700480e+30  1.6154992374e+28
  1.5657439560e+00  6.8454637421e+30  1.6816225521e+28
  1.5790775420e+00  7.1867235612e+30  1.7503552679e+28
  1.5924111280e+00  7.5424726776e+30  1.8219369268e+28
  1.6057447140e+00  7.9129992317e+30  1.8966418105e+28
  1.6190783000e+00  8.2985482883e+30  1.9746828174e+28
  1.6324118860e+00  8.6993127299e+30  2.0561737589e+28
