#  Energy (ev)    Absorption NP      Absorption MG
  9.5239900000e-01  8.2699548387e+29  1.9771668575e+27
  9.6573258600e-01  8.7437707389e+29  2.0945962683e+27
  9.7906617200e-01  9.2430314173e+29  2.2171970696e+27
  9.9239975800e-01  9.7693234236e+29  2.3452922670e+27
  1.0057333440e+00  1.0324356579e+30  2.4791436414e+27
  1.0190669300e+00  1.0909972750e+30  2.6188516385e+27
  1.0324005160e+00  1.1528156652e+30  2.7643937137e+27
  1.0457341020e+00  1.2181049651e+30  2.9157807057e+27
  1.0590676880e+00  1.2870965932e+30  3.0732011808e+27
  1.0724012740e+00  1.3600409269e+30  3.2370213626e+27
  1.0857348600e+00  1.4372089103e+30  3.4076262717e+27
  1.0990684460e+00  1.5188936417e+30  3.5852306151e+27
  1.1124020320e+00  1.6054121533e+30  3.7698282204e+27
  1.1257356180e+00  1.6971075983e+30  3.9613396974e+27
  1.1390692040e+00  1.7943518810e+30  4.1598441372e+27
  1.1524027900e+00  1.8975485501e+30  4.3656936433e+27
  1.1657363760e+00  2.0071357151e+30  4.5793965831e+27
  1.1790699620e+00  2.1235889046e+30  4.8013541592e+27
  1.1924035480e+00  2.2474240512e+30  5.0316756740e+27
  1.2057371340e+00  2.3792009206e+30  5.2702478207e+27
  1.2190707200e+00  2.5195271783e+30  5.5170201993e+27
  1.2324043060e+00  2.6690629806e+30  5.7722708726e+27
  1.2457378920e+00  2.8285257461e+30  6.0366128667e+27
  1.2590714780e+00  2.9986948101e+30  6.3107153184e+27
  1.2724050640e+00  3.1804159706e+30  6.5949686139e+27
  1.2857386500e+00  3.3746062321e+30  6.8893943482e+27
  1.2990722360e+00  3.5822590637e+30  7.1939075290e+27
  1.3124058220e+00  3.8044501538e+30  7.5087314057e+27
  1.3257394080e+00  4.0423431890e+30  7.8346116674e+27
  1.3390729940e+00  4.2971949789e+30  8.1726283791e+27
  1.3524065800e+00  4.5703594345e+30  8.5237506261e+27
  1.3657401660e+00  4.8632903028e+30  8.8885248389e+27
  1.3790737520e+00  5.1775427524e+30  9.2672029522e+27
  1.3924073380e+00  5.5147735991e+30  9.6602491479e+27
  1.4057409240e+00  5.8767392674e+30  1.0068820909e+28
  1.4190745100e+00  6.2652899171e+30  1.0494812480e+28
  1.4324080960e+00  6.6823579470e+30  1.0940411805e+28
  1.4457416820e+00  7.1299393401e+30  1.1407559985e+28
  1.4590752680e+00  7.6100666183e+30  1.1897827062e+28
  1.4724088540e+00  8.1247720141e+30  1.2412890712e+28
  1.4857424400e+00  8.6760386647e+30  1.2955281507e+28
  1.4990760260e+00  9.2657365876e+30  1.3528793847e+28
  1.5124096120e+00  9.8955396028e+30  1.4138215001e+28
  1.5257431980e+00  1.0566819698e+31  1.4788610806e+28
  1.5390767840e+00  1.1280516504e+31  1.5484824870e+28
  1.5524103700e+00  1.2036981025e+31  1.6231706641e+28
  1.5657439560e+00  1.2835794159e+31  1.7034960656e+28
  1.5790775420e+00  1.3675562114e+31  1.7901923222e+28
  1.5924111280e+00  1.4553693371e+31  1.8841552942e+28
  1.6057447140e+00  1.5466166415e+31  1.9863533192e+28
  1.6190783000e+00  1.6407304033e+31  2.0977131080e+28
  1.6324118860e+00  1.7369577763e+31  2.2190678640e+28
  1.6457454720e+00  1.8343473183e+31  2.3511994999e+28
  1.6590790580e+00  1.9317451314e+31  2.4949181617e+28
  1.6724126440e+00  2.0278041897e+31  2.6510770296e+28
  1.6857462300e+00  2.1210099628e+31  2.8204639501e+28
  1.6990798160e+00  2.2097243488e+31  3.0036136525e+28
  1.7124134020e+00  2.2922481258e+31  3.2006596995e+28
  1.7257469880e+00  2.3668996324e+31  3.4113247810e+28
  1.7390805740e+00  2.4321044460e+31  3.6350418138e+28
  1.7524141600e+00  2.4864880016e+31  3.8710937719e+28
  1.7657477460e+00  2.5289611837e+31  4.1186499718e+28
  1.7790813320e+00  2.5587886511e+31  4.3766765008e+28
  1.7924149180e+00  2.5756313995e+31  4.6438269221e+28
  1.8057485040e+00  2.5795585647e+31  4.9184619017e+28
  1.8190820900e+00  2.5710279444e+31  5.1988554335e+28
  1.8324156760e+00  2.5508390626e+31  5.4834887916e+28
  1.8457492620e+00  2.5200658994e+31  5.7712442975e+28
  1.8590828480e+00  2.4799781144e+31  6.0613750698e+28
  1.8724164340e+00  2.4319596827e+31  6.3533019628e+28
  1.8857500200e+00  2.3774326690e+31  6.6464312348e+28
  1.8990836060e+00  2.3177918529e+31  6.9401693766e+28
  1.9124171920e+00  2.2543535553e+31  7.2341384844e+28
  1.9257507780e+00  2.1883196981e+31  7.5284077637e+28
  1.9390843640e+00  2.1207561890e+31  7.8235194085e+28
  1.9524179500e+00  2.0525834247e+31  8.1202454586e+28
  1.9657515360e+00  1.9845761465e+31  8.4192420449e+28
  1.9790851220e+00  1.9173699630e+31  8.7208712783e+28
  1.9924187080e+00  1.8514723094e+31  9.0253368098e+28
  2.0057522940e+00  1.7872761022e+31  9.3330176744e+28
  2.0190858800e+00  1.7250746998e+31  9.6447053171e+28
  2.0324194660e+00  1.6650769831e+31  9.9615147053e+28
  2.0457530520e+00  1.6074215770e+31  1.0284512594e+29
  2.0590866380e+00  1.5521895721e+31  1.0614360476e+29
  2.0724202240e+00  1.4994155357e+31  1.0951281367e+29
  2.0857538100e+00  1.4490969723e+31  1.1295400011e+29
  2.0990873960e+00  1.4012025325e+31  1.1647183330e+29
  2.1124209820e+00  1.3556791537e+31  1.2007601172e+29
  2.1257545680e+00  1.3124581052e+31  1.2377846306e+29
  2.1390881540e+00  1.2714598155e+31  1.2758828792e+29
  2.1524217400e+00  1.2325974824e+31  1.3150873998e+29
  2.1657553260e+00  1.1957797100e+31  1.3553905826e+29
  2.1790889120e+00  1.1609125774e+31  1.3967990665e+29
  2.1924224980e+00  1.1279014690e+31  1.4393791741e+29
  2.2057560840e+00  1.0966527396e+31  1.4832530093e+29
  2.2190896700e+00  1.0670750425e+31  1.5285453368e+29
  2.2324232560e+00  1.0390801236e+31  1.5753246491e+29
  2.2457568420e+00  1.0125830821e+31  1.6235900296e+29
  2.2590904280e+00  9.8750235306e+30  1.6733188112e+29
  2.2724240140e+00  9.6375975263e+30  1.7245375973e+29
  2.2857576000e+00  9.4128075338e+30  1.7773559802e+29
  2.2990911860e+00  9.1999486747e+30  1.8319307869e+29
  2.3124247720e+00  8.9983584630e+30  1.8883875421e+29
  2.3257583580e+00  8.8074149990e+30  1.9467654129e+29
  2.3390919440e+00  8.6265322087e+30  2.0070359625e+29
  2.3524255300e+00  8.4551552369e+30  2.0691846320e+29
  2.3657591160e+00  8.2927588312e+30  2.1332878131e+29
  2.3790927020e+00  8.1388489053e+30  2.1995174343e+29
  2.3924262880e+00  7.9929646426e+30  2.2680639573e+29
  2.4057598740e+00  7.8546779313e+30  2.3390399438e+29
  2.4190934600e+00  7.7235891339e+30  2.4124479738e+29
  2.4324270460e+00  7.5993213578e+30  2.4882460339e+29
  2.4457606320e+00  7.4815167778e+30  2.5664599518e+29
