#  Energy (ev)    Absorption NP      Absorption MG
  9.5239900000e-01  3.4450213591e+14  5.0812400706e+12
  9.5811339400e-01  3.4597310152e+14  5.1769545151e+12
  9.6382778800e-01  3.4743598590e+14  5.2740380907e+12
  9.6954218200e-01  3.4889093054e+14  5.3726040054e+12
  9.7525657600e-01  3.5033803641e+14  5.4728321198e+12
  9.8097097000e-01  3.5177738791e+14  5.5749461459e+12
  9.8668536400e-01  3.5320908029e+14  5.6791830028e+12
  9.9239975800e-01  3.5463324621e+14  5.7857595321e+12
  9.9811415200e-01  3.5605007637e+14  5.8948423280e+12
  1.0038285460e+00  3.5745983088e+14  6.0065259961e+12
  1.0095429400e+00  3.5886283892e+14  6.1208237815e+12
  1.0152573340e+00  3.6025948667e+14  6.2376724267e+12
  1.0209717280e+00  3.6165019529e+14  6.3569506750e+12
  1.0266861220e+00  3.6303539267e+14  6.4785084563e+12
  1.0324005160e+00  3.6441548353e+14  6.6022018767e+12
  1.0381149100e+00  3.6579082332e+14  6.7279280420e+12
  1.0438293040e+00  3.6716170032e+14  6.8556536660e+12
  1.0495436980e+00  3.6852832932e+14  6.9854323860e+12
  1.0552580920e+00  3.6989085818e+14  7.1174075795e+12
  1.0609724860e+00  3.7124938652e+14  7.2517999401e+12
  1.0666868800e+00  3.7260399333e+14  7.3888817022e+12
  1.0724012740e+00  3.7395476917e+14  7.5289417615e+12
  1.0781156680e+00  3.7530184719e+14  7.6722475962e+12
  1.0838300620e+00  3.7664542784e+14  7.8190105570e+12
  1.0895444560e+00  3.7798579262e+14  7.9693606332e+12
  1.0952588500e+00  3.7932330433e+14  8.1233352657e+12
  1.1009732440e+00  3.8065839363e+14  8.2808844266e+12
  1.1066876380e+00  3.8199153370e+14  8.4418914024e+12
  1.1124020320e+00  3.8332320739e+14  8.6062059807e+12
  1.1181164260e+00  3.8465387227e+14  8.7736845288e+12
  1.1238308200e+00  3.8598392964e+14  8.9442301506e+12
  1.1295452140e+00  3.8731370299e+14  9.1178259701e+12
  1.1352596080e+00  3.8864342979e+14  9.2945556513e+12
  1.1409740020e+00  3.8997326842e+14  9.4746073659e+12
  1.1466883960e+00  3.9130331931e+14  9.6582602243e+12
  1.1524027900e+00  3.9263365686e+14  9.8458552054e+12
  1.1581171840e+00  3.9396436706e+14  1.0037755354e+13
  1.1638315780e+00  3.9529558415e+14  1.0234301966e+13
  1.1695459720e+00  3.9662752014e+14  1.0435774309e+13
  1.1752603660e+00  3.9796048187e+14  1.0642359957e+13
  1.1809747600e+00  3.9929487229e+14  1.0854141135e+13
  1.1866891540e+00  4.0063117555e+14  1.1071099760e+13
  1.1924035480e+00  4.0196992799e+14  1.1293140728e+13
  1.1981179420e+00  4.0331167989e+14  1.1520129781e+13
  1.2038323360e+00  4.0465695425e+14  1.1751939724e+13
  1.2095467300e+00  4.0600620977e+14  1.1988497157e+13
  1.2152611240e+00  4.0735981457e+14  1.2229821677e+13
  1.2209755180e+00  4.0871803535e+14  1.2476050625e+13
  1.2266899120e+00  4.1008104425e+14  1.2727444834e+13
  1.2324043060e+00  4.1144894266e+14  1.2984374021e+13
  1.2381187000e+00  4.1282179812e+14  1.3247283997e+13
  1.2438330940e+00  4.1419968837e+14  1.3516651030e+13
  1.2495474880e+00  4.1558274488e+14  1.3792931072e+13
  1.2552618820e+00  4.1697118848e+14  1.4076512576e+13
  1.2609762760e+00  4.1836535059e+14  1.4367681228e+13
  1.2666906700e+00  4.1976567611e+14  1.4666603001e+13
  1.2724050640e+00  4.2117270701e+14  1.4973328919e+13
  1.2781194580e+00  4.2258704902e+14  1.5287821220e+13
  1.2838338520e+00  4.2400932670e+14  1.5609996901e+13
  1.2895482460e+00  4.2544013458e+14  1.5939781535e+13
  1.2952626400e+00  4.2687999241e+14  1.6277164307e+13
  1.3009770340e+00  4.2832931271e+14  1.6622244834e+13
  1.3066914280e+00  4.2978838618e+14  1.6975263535e+13
  1.3124058220e+00  4.3125738812e+14  1.7336610000e+13
  1.3181202160e+00  4.3273640505e+14  1.7706807522e+13
  1.3238346100e+00  4.3422547746e+14  1.8086475995e+13
