#  Energy (ev)    Absorption NP      Absorption MG
  9.5239900000e-01  6.9876430168e+14  4.9105658453e+13
  9.5811339400e-01  7.0307372927e+14  5.0174745413e+13
  9.6382778800e-01  7.0751458520e+14  5.1138790641e+13
  9.6954218200e-01  7.1179450373e+14  5.1903111889e+13
  9.7525657600e-01  7.1563677610e+14  5.2405761287e+13
  9.8097097000e-01  7.1882785591e+14  5.2628552135e+13
  9.8668536400e-01  7.2125524087e+14  5.2600875104e+13
  9.9239975800e-01  7.2292905487e+14  5.2395540863e+13
  9.9811415200e-01  7.2398326998e+14  5.2117219480e+13
  1.0038285460e+00  7.2465587690e+14  5.1885305857e+13
  1.0095429400e+00  7.2525087835e+14  5.1814011374e+13
  1.0152573340e+00  7.2608814144e+14  5.1992996423e+13
  1.0209717280e+00  7.2744935422e+14  5.2471822438e+13
  1.0266861220e+00  7.2952919043e+14  5.3250912381e+13
  1.0324005160e+00  7.3240011702e+14  5.4280655642e+13
  1.0381149100e+00  7.3599715811e+14  5.5468946861e+13
  1.0438293040e+00  7.4012568454e+14  5.6696030214e+13
  1.0495436980e+00  7.4449145377e+14  5.7834269109e+13
  1.0552580920e+00  7.4874832102e+14  5.8769589672e+13
  1.0609724860e+00  7.5255592682e+14  5.9421008191e+13
  1.0666868800e+00  7.5563778489e+14  5.9754913879e+13
  1.0724012740e+00  7.5782989644e+14  5.9791605138e+13
  1.0781156680e+00  7.5911139151e+14  5.9602840374e+13
  1.0838300620e+00  7.5961155079e+14  5.9300658069e+13
  1.0895444560e+00  7.5959144310e+14  5.9019197682e+13
  1.0952588500e+00  7.5940268843e+14  5.8892463930e+13
  1.1009732440e+00  7.5942980839e+14  5.9031713445e+13
  1.1066876380e+00  7.6002557350e+14  5.9506272322e+13
  1.1124020320e+00  7.6145017648e+14  6.0331083117e+13
  1.1181164260e+00  7.6382467340e+14  6.1463204848e+13
  1.1238308200e+00  7.6710696229e+14  6.2808020447e+13
  1.1295452140e+00  7.7109493804e+14  6.4234283232e+13
  1.1352596080e+00  7.7545695393e+14  6.5595627681e+13
  1.1409740020e+00  7.7978507940e+14  6.6755036008e+13
  1.1466883960e+00  7.8366265574e+14  6.7608188383e+13
  1.1524027900e+00  7.8673501000e+14  6.8101736578e+13
  1.1581171840e+00  7.8877137467e+14  6.8243322045e+13
  1.1638315780e+00  7.8970725950e+14  6.8101490951e+13
  1.1695459720e+00  7.8965957864e+14  6.7795326635e+13
  1.1752603660e+00  7.8891127720e+14  6.7475349953e+13
  1.1809747600e+00  7.8786730690e+14  6.7298739972e+13
  1.1866891540e+00  7.8698871910e+14  6.7402944260e+13
  1.1924035480e+00  7.8671553585e+14  6.7882099092e+13
  1.1981179420e+00  7.8739123721e+14  6.8770293261e+13
  1.2038323360e+00  7.8920175462e+14  7.0034635437e+13
  1.2095467300e+00  7.9213972104e+14  7.1579491484e+13
  1.2152611240e+00  7.9600070870e+14  7.3261402584e+13
  1.2209755180e+00  8.0041291775e+14  7.4912384640e+13
  1.2266899120e+00  8.0489612816e+14  7.6367849689e+13
  1.2324043060e+00  8.0894064211e+14  7.7494533827e+13
  1.2381187000e+00  8.1209330358e+14  7.8213719734e+13
  1.2438330940e+00  8.1403614125e+14  7.8515737090e+13
  1.2495474880e+00  8.1464405684e+14  7.8463110433e+13
  1.2552618820e+00  8.1401118781e+14  7.8181582353e+13
  1.2609762760e+00  8.1244062664e+14  7.7840267519e+13
  1.2666906700e+00  8.1039827068e+14  7.7624052368e+13
  1.2724050640e+00  8.0843769753e+14  7.7702729817e+13
  1.2781194580e+00  8.0710807439e+14  7.8202006435e+13
  1.2838338520e+00  8.0686031857e+14  7.9181316391e+13
  1.2895482460e+00  8.0796743632e+14  8.0622337879e+13
  1.2952626400e+00  8.1047298804e+14  8.2430389889e+13
  1.3009770340e+00  8.1417722560e+14  8.4448764345e+13
  1.3066914280e+00  8.1866430078e+14  8.6483868766e+13
