  r_x        r_y      r_z       E_MG_1  E_MG_2  E_NP   E_T (eV)
  52.500     0.000    0.000     5.211   5.491   2.350  1.7028903175e-04
  52.500     0.000    0.000     5.252   5.534   2.350  1.6490419447e-04
  52.500     0.000    0.000     5.292   5.577   2.350  1.5964792128e-04
  52.500     0.000    0.000     5.332   5.619   2.350  1.5452039120e-04
  52.500     0.000    0.000     5.373   5.662   2.350  1.4952148877e-04
  52.500     0.000    0.000     5.413   5.704   2.350  1.4465068141e-04
  52.500     0.000    0.000     5.454   5.747   2.350  1.3990778067e-04
  52.500     0.000    0.000     5.494   5.789   2.350  1.3529213020e-04
  52.500     0.000    0.000     5.534   5.832   2.350  1.3080271199e-04
  52.500     0.000    0.000     5.575   5.875   2.350  1.2643878521e-04
  52.500     0.000    0.000     5.615   5.917   2.350  1.2219927101e-04
  52.500     0.000    0.000     5.656   5.960   2.350  1.1808269928e-04
  52.500     0.000    0.000     5.696   6.002   2.350  1.1408799503e-04
  52.500     0.000    0.000     5.736   6.045   2.350  1.1021375865e-04
  52.500     0.000    0.000     5.777   6.087   2.350  1.0645842173e-04
  52.500     0.000    0.000     5.817   6.130   2.350  1.0282018291e-04
  52.500     0.000    0.000     5.858   6.172   2.350  9.9297583319e-05
  52.500     0.000    0.000     5.898   6.215   2.350  9.5888708840e-05
  52.500     0.000    0.000     5.938   6.258   2.350  9.2591978119e-05
  52.500     0.000    0.000     5.979   6.300   2.350  8.9405596162e-05
  52.500     0.000    0.000     6.019   6.343   2.350  8.6327646581e-05

  53.000     0.000    0.000     2.020   2.128   2.350  3.1220452312e-04
  53.000     0.000    0.000     2.060   2.171   2.350  3.2465836753e-04
  53.000     0.000    0.000     2.101   2.214   2.350  3.4823890189e-04
  53.000     0.000    0.000     2.141   2.256   2.350  3.7606869489e-04
  53.000     0.000    0.000     2.181   2.299   2.350  4.4337029632e-04
  53.000     0.000    0.000     2.222   2.341   2.350  5.2806342660e-04
  53.000     0.000    0.000     2.262   2.384   2.350  6.2285940318e-04
  53.000     0.000    0.000     2.303   2.426   2.350  7.2225534586e-04
  53.000     0.000    0.000     2.343   2.469   2.350  8.1447706439e-04
  53.000     0.000    0.000     2.383   2.512   2.350  8.9248736640e-04
  53.000     0.000    0.000     2.424   2.554   2.350  9.5232987032e-04
  53.000     0.000    0.000     2.464   2.597   2.350  9.9131159102e-04
  53.000     0.000    0.000     2.505   2.639   2.350  1.0208496689e-03
  53.000     0.000    0.000     2.545   2.682   2.350  1.0362304883e-03
  53.000     0.000    0.000     2.585   2.724   2.350  1.0350404534e-03
  53.000     0.000    0.000     2.626   2.767   2.350  1.0387677005e-03
  53.000     0.000    0.000     2.666   2.810   2.350  1.0350020353e-03
  53.000     0.000    0.000     2.707   2.852   2.350  1.0209183444e-03
  53.000     0.000    0.000     2.747   2.895   2.350  1.0022194427e-03
  53.000     0.000    0.000     2.787   2.937   2.350  9.9797403622e-04
  53.000     0.000    0.000     2.828   2.980   2.350  9.8778121938e-04
  53.000     0.000    0.000     2.868   3.022   2.350  9.7214990093e-04
  53.000     0.000    0.000     2.909   3.065   2.350  9.5164196069e-04
  53.000     0.000    0.000     2.949   3.108   2.350  9.2685283611e-04
  53.000     0.000    0.000     2.989   3.150   2.350  9.0428163871e-04
  53.000     0.000    0.000     3.030   3.193   2.350  8.9671942273e-04
  53.000     0.000    0.000     3.070   3.235   2.350  8.8652419136e-04
  53.000     0.000    0.000     3.111   3.278   2.350  8.7390229186e-04
  53.000     0.000    0.000     3.151   3.320   2.350  8.5906885302e-04
  53.000     0.000    0.000     3.191   3.363   2.350  8.4223989207e-04
  53.000     0.000    0.000     3.232   3.406   2.350  8.2363049486e-04
  53.000     0.000    0.000     3.272   3.448   2.350  8.0345122671e-04
  53.000     0.000    0.000     3.313   3.491   2.350  7.8190856224e-04
  53.000     0.000    0.000     3.353   3.533   2.350  7.5920312747e-04
  53.000     0.000    0.000     3.393   3.576   2.350  7.3552479387e-04
  53.000     0.000    0.000     3.434   3.618   2.350  7.1105523123e-04
  53.000     0.000    0.000     3.474   3.661   2.350  6.8596588832e-04
  53.000     0.000    0.000     3.515   3.703   2.350  6.6309755145e-04
  53.000     0.000    0.000     3.555   3.746   2.350  6.5111525056e-04
  53.000     0.000    0.000     3.595   3.789   2.350  6.3841916411e-04
  53.000     0.000    0.000     3.636   3.831   2.350  6.2507260892e-04
  53.000     0.000    0.000     3.676   3.874   2.350  6.1114338117e-04
  53.000     0.000    0.000     3.717   3.916   2.350  5.9669367908e-04
  53.000     0.000    0.000     3.757   3.959   2.350  5.8178623058e-04
  53.000     0.000    0.000     3.797   4.001   2.350  5.6648303031e-04
  53.000     0.000    0.000     3.838   4.044   2.350  5.5084265078e-04
  53.000     0.000    0.000     3.878   4.087   2.350  5.3492357315e-04
  53.000     0.000    0.000     3.919   4.129   2.350  5.1878050441e-04
  53.000     0.000    0.000     3.959   4.172   2.350  5.0246785000e-04
  53.000     0.000    0.000     3.999   4.214   2.350  4.8603605567e-04
  53.000     0.000    0.000     4.040   4.257   2.350  4.6953502134e-04
  53.000     0.000    0.000     4.080   4.299   2.350  4.5301069961e-04
  53.000     0.000    0.000     4.121   4.342   2.350  4.3650749746e-04
  53.000     0.000    0.000     4.161   4.385   2.350  4.2006815629e-04
  53.000     0.000    0.000     4.201   4.427   2.350  4.0373146767e-04
  53.000     0.000    0.000     4.242   4.470   2.350  3.8753534756e-04
  53.000     0.000    0.000     4.282   4.512   2.350  3.7151372446e-04
  53.000     0.000    0.000     4.323   4.555   2.350  3.5569960481e-04
  53.000     0.000    0.000     4.363   4.597   2.350  3.4012216432e-04
  53.000     0.000    0.000     4.403   4.640   2.350  3.2480889694e-04
  53.000     0.000    0.000     4.444   4.683   2.350  3.0978563710e-04
  53.000     0.000    0.000     4.484   4.725   2.350  2.9507516755e-04
  53.000     0.000    0.000     4.525   4.768   2.350  2.8069742474e-04
  53.000     0.000    0.000     4.565   4.810   2.350  2.7014048774e-04
  53.000     0.000    0.000     4.605   4.853   2.350  2.6300703920e-04
  53.000     0.000    0.000     4.646   4.895   2.350  2.5595421891e-04
  53.000     0.000    0.000     4.686   4.938   2.350  2.4898874884e-04
  53.000     0.000    0.000     4.727   4.981   2.350  2.4211636918e-04
  53.000     0.000    0.000     4.767   5.023   2.350  2.3534176769e-04
  53.000     0.000    0.000     4.807   5.066   2.350  2.2867071496e-04
  53.000     0.000    0.000     4.848   5.108   2.350  2.2210640435e-04
  53.000     0.000    0.000     4.888   5.151   2.350  2.1565309208e-04
  53.000     0.000    0.000     4.928   5.193   2.350  2.0931374471e-04
  53.000     0.000    0.000     4.969   5.236   2.350  2.0309166865e-04
  53.000     0.000    0.000     5.009   5.279   2.350  1.9698948047e-04
  53.000     0.000    0.000     5.050   5.321   2.350  1.9100935633e-04
  53.000     0.000    0.000     5.090   5.364   2.350  1.8515305107e-04
  53.000     0.000    0.000     5.130   5.406   2.350  1.7942173428e-04
  53.000     0.000    0.000     5.171   5.449   2.350  1.7381695437e-04
  53.000     0.000    0.000     5.211   5.491   2.350  1.6833921960e-04
  53.000     0.000    0.000     5.252   5.534   2.350  1.6298999584e-04
  53.000     0.000    0.000     5.292   5.577   2.350  1.5776881245e-04
  53.000     0.000    0.000     5.332   5.619   2.350  1.5267618768e-04
  53.000     0.000    0.000     5.373   5.662   2.350  1.4771168469e-04
  53.000     0.000    0.000     5.413   5.704   2.350  1.4287570147e-04
  53.000     0.000    0.000     5.454   5.747   2.350  1.3816706102e-04
  53.000     0.000    0.000     5.494   5.789   2.350  1.3358513243e-04
  53.000     0.000    0.000     5.534   5.832   2.350  1.2912967849e-04
  53.000     0.000    0.000     5.575   5.875   2.350  1.2479913018e-04
  53.000     0.000    0.000     5.615   5.917   2.350  1.2059263937e-04
  53.000     0.000    0.000     5.656   5.960   2.350  1.1650876544e-04
  53.000     0.000    0.000     5.696   6.002   2.350  1.1254636579e-04
  53.000     0.000    0.000     5.736   6.045   2.350  1.0870402539e-04
  53.000     0.000    0.000     5.777   6.087   2.350  1.0498016201e-04
  53.000     0.000    0.000     5.817   6.130   2.350  1.0137300099e-04
  53.000     0.000    0.000     5.858   6.172   2.350  9.7881028240e-05
  53.000     0.000    0.000     5.898   6.215   2.350  9.4502357528e-05
  53.000     0.000    0.000     5.938   6.258   2.350  9.1235356143e-05
  53.000     0.000    0.000     5.979   6.300   2.350  8.8078218218e-05
  53.000     0.000    0.000     6.019   6.343   2.350  8.5028882339e-05

  53.500     0.000    0.000     2.020   2.128   2.350  3.1135762024e-04
  53.500     0.000    0.000     2.060   2.171   2.350  3.2221093400e-04
  53.500     0.000    0.000     2.101   2.214   2.350  3.4314392373e-04
  53.500     0.000    0.000     2.141   2.256   2.350  3.6646825143e-04
  53.500     0.000    0.000     2.181   2.299   2.350  4.2309918188e-04
  53.500     0.000    0.000     2.222   2.341   2.350  5.0274074133e-04
  53.500     0.000    0.000     2.262   2.384   2.350  5.9458306980e-04
  53.500     0.000    0.000     2.303   2.426   2.350  6.8944100411e-04
  53.500     0.000    0.000     2.343   2.469   2.350  7.7924816822e-04
  53.500     0.000    0.000     2.383   2.512   2.350  8.5556348682e-04
  53.500     0.000    0.000     2.424   2.554   2.350  9.1451162955e-04
  53.500     0.000    0.000     2.464   2.597   2.350  9.5343233199e-04
  53.500     0.000    0.000     2.505   2.639   2.350  9.8418540834e-04
  53.500     0.000    0.000     2.545   2.682   2.350  1.0001723952e-03
  53.500     0.000    0.000     2.585   2.724   2.350  1.0001355356e-03
  53.500     0.000    0.000     2.626   2.767   2.350  1.0057853562e-03
  53.500     0.000    0.000     2.666   2.810   2.350  1.0029718770e-03
  53.500     0.000    0.000     2.707   2.852   2.350  9.9014506070e-04
  53.500     0.000    0.000     2.747   2.895   2.350  9.7407062015e-04
  53.500     0.000    0.000     2.787   2.937   2.350  9.7047998403e-04
  53.500     0.000    0.000     2.828   2.980   2.350  9.6110243545e-04
  53.500     0.000    0.000     2.868   3.022   2.350  9.4642902807e-04
  53.500     0.000    0.000     2.909   3.065   2.350  9.2700169207e-04
  53.500     0.000    0.000     2.949   3.108   2.350  9.0339662417e-04
  53.500     0.000    0.000     2.989   3.150   2.350  8.8327114061e-04
  53.500     0.000    0.000     3.030   3.193   2.350  8.7612879056e-04
  53.500     0.000    0.000     3.070   3.235   2.350  8.6641381440e-04
  53.500     0.000    0.000     3.111   3.278   2.350  8.5432719536e-04
  53.500     0.000    0.000     3.151   3.320   2.350  8.4007522059e-04
  53.500     0.000    0.000     3.191   3.363   2.350  8.2386848535e-04
  53.500     0.000    0.000     3.232   3.406   2.350  8.0591575217e-04
  53.500     0.000    0.000     3.272   3.448   2.350  7.8642141732e-04
  53.500     0.000    0.000     3.313   3.491   2.350  7.6558716603e-04
  53.500     0.000    0.000     3.353   3.533   2.350  7.4360441532e-04
  53.500     0.000    0.000     3.393   3.576   2.350  7.2066245434e-04
  53.500     0.000    0.000     3.434   3.618   2.350  6.9693436461e-04
  53.500     0.000    0.000     3.474   3.661   2.350  6.7258930331e-04
  53.500     0.000    0.000     3.515   3.703   2.350  6.5153786836e-04
  53.500     0.000    0.000     3.555   3.746   2.350  6.3976871960e-04
  53.500     0.000    0.000     3.595   3.789   2.350  6.2729696057e-04
  53.500     0.000    0.000     3.636   3.831   2.350  6.1418476423e-04
  53.500     0.000    0.000     3.676   3.874   2.350  6.0049861480e-04
  53.500     0.000    0.000     3.717   3.916   2.350  5.8629959802e-04
  53.500     0.000    0.000     3.757   3.959   2.350  5.7164929998e-04
  53.500     0.000    0.000     3.797   4.001   2.350  5.5660863379e-04
  53.500     0.000    0.000     3.838   4.044   2.350  5.4123513917e-04
  53.500     0.000    0.000     3.878   4.087   2.350  5.2558633690e-04
  53.500     0.000    0.000     3.919   4.129   2.350  5.0971598503e-04
  53.500     0.000    0.000     3.959   4.172   2.350  4.9367765508e-04
  53.500     0.000    0.000     3.999   4.214   2.350  4.7752092632e-04
  53.500     0.000    0.000     4.040   4.257   2.350  4.6129499322e-04
  53.500     0.000    0.000     4.080   4.299   2.350  4.4504502056e-04
  53.500     0.000    0.000     4.121   4.342   2.350  4.2881473440e-04
  53.500     0.000    0.000     4.161   4.385   2.350  4.1264635647e-04
  53.500     0.000    0.000     4.201   4.427   2.350  3.9657880660e-04
  53.500     0.000    0.000     4.242   4.470   2.350  3.8064719625e-04
  53.500     0.000    0.000     4.282   4.512   2.350  3.6488801369e-04
  53.500     0.000    0.000     4.323   4.555   2.350  3.4933089072e-04
  53.500     0.000    0.000     4.363   4.597   2.350  3.3400674879e-04
  53.500     0.000    0.000     4.403   4.640   2.350  3.1894273829e-04
  53.500     0.000    0.000     4.444   4.683   2.350  3.0416296775e-04
  53.500     0.000    0.000     4.484   4.725   2.350  2.8969003098e-04
  53.500     0.000    0.000     4.525   4.768   2.350  2.7554493112e-04
  53.500     0.000    0.000     4.565   4.810   2.350  2.6775443924e-04
  53.500     0.000    0.000     4.605   4.853   2.350  2.6065085908e-04
  53.500     0.000    0.000     4.646   4.895   2.350  2.5362844728e-04
  53.500     0.000    0.000     4.686   4.938   2.350  2.4669399951e-04
  53.500     0.000    0.000     4.727   4.981   2.350  2.3985320282e-04
  53.500     0.000    0.000     4.767   5.023   2.350  2.3311115902e-04
  53.500     0.000    0.000     4.807   5.066   2.350  2.2647200511e-04
  53.500     0.000    0.000     4.848   5.108   2.350  2.1994045276e-04
  53.500     0.000    0.000     4.888   5.151   2.350  2.1352024676e-04
  53.500     0.000    0.000     4.928   5.193   2.350  2.0721463466e-04
  53.500     0.000    0.000     4.969   5.236   2.350  2.0102609546e-04
  53.500     0.000    0.000     5.009   5.279   2.350  1.9495756062e-04
  53.500     0.000    0.000     5.050   5.321   2.350  1.8901116852e-04
  53.500     0.000    0.000     5.090   5.364   2.350  1.8318827821e-04
  53.500     0.000    0.000     5.130   5.406   2.350  1.7749119258e-04
  53.500     0.000    0.000     5.171   5.449   2.350  1.7192024406e-04
  53.500     0.000    0.000     5.211   5.491   2.350  1.6647634487e-04
  53.500     0.000    0.000     5.252   5.534   2.350  1.6116077428e-04
  53.500     0.000    0.000     5.292   5.577   2.350  1.5597317818e-04
  53.500     0.000    0.000     5.332   5.619   2.350  1.5091397340e-04
  53.500     0.000    0.000     5.373   5.662   2.350  1.4598275054e-04
  53.500     0.000    0.000     5.413   5.704   2.350  1.4117945714e-04
  53.500     0.000    0.000     5.454   5.747   2.350  1.3650363913e-04
  53.500     0.000    0.000     5.494   5.789   2.350  1.3195459394e-04
  53.500     0.000    0.000     5.534   5.832   2.350  1.2753138618e-04
  53.500     0.000    0.000     5.575   5.875   2.350  1.2323280893e-04
  53.500     0.000    0.000     5.615   5.917   2.350  1.1905795605e-04
  53.500     0.000    0.000     5.656   5.960   2.350  1.1500539917e-04
  53.500     0.000    0.000     5.696   6.002   2.350  1.1107394666e-04
  53.500     0.000    0.000     5.736   6.045   2.350  1.0726216825e-04
  53.500     0.000    0.000     5.777   6.087   2.350  1.0356846798e-04
  53.500     0.000    0.000     5.817   6.130   2.350  9.9991082355e-05
  53.500     0.000    0.000     5.858   6.172   2.350  9.6528458604e-05
  53.500     0.000    0.000     5.898   6.215   2.350  9.3178723548e-05
  53.500     0.000    0.000     5.938   6.258   2.350  8.9940208803e-05
  53.500     0.000    0.000     5.979   6.300   2.350  8.6811097648e-05
  53.500     0.000    0.000     6.019   6.343   2.350  8.3789347161e-05

  54.000     0.000    0.000     2.020   2.128   2.350  3.1059306628e-04
  54.000     0.000    0.000     2.060   2.171   2.350  3.2139159260e-04
  54.000     0.000    0.000     2.101   2.214   2.350  3.3844087289e-04
  54.000     0.000    0.000     2.141   2.256   2.350  3.6130040880e-04
  54.000     0.000    0.000     2.181   2.299   2.350  4.0457090187e-04
  54.000     0.000    0.000     2.222   2.341   2.350  4.7914418351e-04
  54.000     0.000    0.000     2.262   2.384   2.350  5.6816329981e-04
  54.000     0.000    0.000     2.303   2.426   2.350  6.5870470013e-04
  54.000     0.000    0.000     2.343   2.469   2.350  7.4618130853e-04
  54.000     0.000    0.000     2.383   2.512   2.350  8.2084257904e-04
  54.000     0.000    0.000     2.424   2.554   2.350  8.7889234840e-04
  54.000     0.000    0.000     2.464   2.597   2.350  9.1770497382e-04
  54.000     0.000    0.000     2.505   2.639   2.350  9.4957210563e-04
  54.000     0.000    0.000     2.545   2.682   2.350  9.6609161632e-04
  54.000     0.000    0.000     2.585   2.724   2.350  9.6711148792e-04
  54.000     0.000    0.000     2.626   2.767   2.350  9.7456301841e-04
  54.000     0.000    0.000     2.666   2.810   2.350  9.7262674553e-04
  54.000     0.000    0.000     2.707   2.852   2.350  9.6096729322e-04
  54.000     0.000    0.000     2.747   2.895   2.350  9.4737393715e-04
  54.000     0.000    0.000     2.787   2.937   2.350  9.4438700082e-04
  54.000     0.000    0.000     2.828   2.980   2.350  9.3576864230e-04
  54.000     0.000    0.000     2.868   3.022   2.350  9.2199309812e-04
  54.000     0.000    0.000     2.909   3.065   2.350  9.0358087324e-04
  54.000     0.000    0.000     2.949   3.108   2.350  8.8109103734e-04
  54.000     0.000    0.000     2.989   3.150   2.350  8.6329133046e-04
  54.000     0.000    0.000     3.030   3.193   2.350  8.5654214364e-04
  54.000     0.000    0.000     3.070   3.235   2.350  8.4727744785e-04
  54.000     0.000    0.000     3.111   3.278   2.350  8.3569204686e-04
  54.000     0.000    0.000     3.151   3.320   2.350  8.2198933813e-04
  54.000     0.000    0.000     3.191   3.363   2.350  8.0637024304e-04
  54.000     0.000    0.000     3.232   3.406   2.350  7.8903857058e-04
  54.000     0.000    0.000     3.272   3.448   2.350  7.7019278564e-04
  54.000     0.000    0.000     3.313   3.491   2.350  7.5002893345e-04
  54.000     0.000    0.000     3.353   3.533   2.350  7.2873410768e-04
  54.000     0.000    0.000     3.393   3.576   2.350  7.0649007733e-04
  54.000     0.000    0.000     3.434   3.618   2.350  6.8346637814e-04
  54.000     0.000    0.000     3.474   3.661   2.350  6.5982768485e-04
  54.000     0.000    0.000     3.515   3.703   2.350  6.4051279868e-04
  54.000     0.000    0.000     3.555   3.746   2.350  6.2894551868e-04
  54.000     0.000    0.000     3.595   3.789   2.350  6.1668649604e-04
  54.000     0.000    0.000     3.636   3.831   2.350  6.0379673102e-04
  54.000     0.000    0.000     3.676   3.874   2.350  5.9034151541e-04
  54.000     0.000    0.000     3.717   3.916   2.350  5.7638081821e-04
  54.000     0.000    0.000     3.757   3.959   2.350  5.6197512803e-04
  54.000     0.000    0.000     3.797   4.001   2.350  5.4718433691e-04
  54.000     0.000    0.000     3.838   4.044   2.350  5.3206583234e-04
  54.000     0.000    0.000     3.878   4.087   2.350  5.1667364405e-04
  54.000     0.000    0.000     3.919   4.129   2.350  5.0106407684e-04
  54.000     0.000    0.000     3.959   4.172   2.350  4.8528719085e-04
  54.000     0.000    0.000     3.999   4.214   2.350  4.6939280167e-04
  54.000     0.000    0.000     4.040   4.257   2.350  4.5342841696e-04
  54.000     0.000    0.000     4.080   4.299   2.350  4.3744019393e-04
  54.000     0.000    0.000     4.121   4.342   2.350  4.2147121824e-04
  54.000     0.000    0.000     4.161   4.385   2.350  4.0556143683e-04
  54.000     0.000    0.000     4.201   4.427   2.350  3.8974933664e-04
  54.000     0.000    0.000     4.242   4.470   2.350  3.7407177836e-04
  54.000     0.000    0.000     4.282   4.512   2.350  3.5856177350e-04
  54.000     0.000    0.000     4.323   4.555   2.350  3.4325148949e-04
  54.000     0.000    0.000     4.363   4.597   2.350  3.2816931166e-04
  54.000     0.000    0.000     4.403   4.640   2.350  3.1334271048e-04
  54.000     0.000    0.000     4.444   4.683   2.350  2.9879558868e-04
  54.000     0.000    0.000     4.484   4.725   2.350  2.8455026165e-04
  54.000     0.000    0.000     4.525   4.768   2.350  2.7262468765e-04
  54.000     0.000    0.000     4.565   4.810   2.350  2.6547378899e-04
  54.000     0.000    0.000     4.605   4.853   2.350  2.5839801201e-04
  54.000     0.000    0.000     4.646   4.895   2.350  2.5140522005e-04
  54.000     0.000    0.000     4.686   4.938   2.350  2.4450038731e-04
  54.000     0.000    0.000     4.727   4.981   2.350  2.3768967400e-04
  54.000     0.000    0.000     4.767   5.023   2.350  2.3097813275e-04
  54.000     0.000    0.000     4.807   5.066   2.350  2.2436998408e-04
  54.000     0.000    0.000     4.848   5.108   2.350  2.1786974307e-04
  54.000     0.000    0.000     4.888   5.151   2.350  2.1148111053e-04
  54.000     0.000    0.000     4.928   5.193   2.350  2.0520686257e-04
  54.000     0.000    0.000     4.969   5.236   2.350  1.9905082181e-04
  54.000     0.000    0.000     5.009   5.279   2.350  1.9301448001e-04
  54.000     0.000    0.000     5.050   5.321   2.350  1.8710036847e-04
  54.000     0.000    0.000     5.090   5.364   2.350  1.8130988367e-04
  54.000     0.000    0.000     5.130   5.406   2.350  1.7564478415e-04
  54.000     0.000    0.000     5.171   5.449   2.350  1.7010624179e-04
  54.000     0.000    0.000     5.211   5.491   2.350  1.6469506747e-04
  54.000     0.000    0.000     5.252   5.534   2.350  1.5941137513e-04
  54.000     0.000    0.000     5.292   5.577   2.350  1.5425630477e-04
  54.000     0.000    0.000     5.332   5.619   2.350  1.4922911443e-04
  54.000     0.000    0.000     5.373   5.662   2.350  1.4432976282e-04
  54.000     0.000    0.000     5.413   5.704   2.350  1.3955813297e-04
  54.000     0.000    0.000     5.454   5.747   2.350  1.3491374823e-04
  54.000     0.000    0.000     5.494   5.789   2.350  1.3039588513e-04
  54.000     0.000    0.000     5.534   5.832   2.350  1.2600358907e-04
  54.000     0.000    0.000     5.575   5.875   2.350  1.2173565064e-04
  54.000     0.000    0.000     5.615   5.917   2.350  1.1759088021e-04
  54.000     0.000    0.000     5.656   5.960   2.350  1.1356857722e-04
  54.000     0.000    0.000     5.696   6.002   2.350  1.0966678678e-04
  54.000     0.000    0.000     5.736   6.045   2.350  1.0588430740e-04
  54.000     0.000    0.000     5.777   6.087   2.350  1.0221952950e-04
  54.000     0.000    0.000     5.817   6.130   2.350  9.8670686257e-05
  54.000     0.000    0.000     5.858   6.172   2.350  9.5236201699e-05
  54.000     0.000    0.000     5.898   6.215   2.350  9.1914201878e-05
  54.000     0.000    0.000     5.938   6.258   2.350  8.8702997338e-05
  54.000     0.000    0.000     5.979   6.300   2.350  8.5600760535e-05
  54.000     0.000    0.000     6.019   6.343   2.350  8.2605454070e-05

  54.500     0.000    0.000     2.020   2.128   2.350  3.0990444837e-04
  54.500     0.000    0.000     2.060   2.171   2.350  3.2065041740e-04
  54.500     0.000    0.000     2.101   2.214   2.350  3.3409947405e-04
  54.500     0.000    0.000     2.141   2.256   2.350  3.5651241897e-04
  54.500     0.000    0.000     2.181   2.299   2.350  3.9010115786e-04
  54.500     0.000    0.000     2.222   2.341   2.350  4.5937084653e-04
  54.500     0.000    0.000     2.262   2.384   2.350  5.4346679255e-04
  54.500     0.000    0.000     2.303   2.426   2.350  6.2989893184e-04
  54.500     0.000    0.000     2.343   2.469   2.350  7.1512689119e-04
  54.500     0.000    0.000     2.383   2.512   2.350  7.8817460435e-04
  54.500     0.000    0.000     2.424   2.554   2.350  8.4532456598e-04
  54.500     0.000    0.000     2.464   2.597   2.350  8.8398568652e-04
  54.500     0.000    0.000     2.505   2.639   2.350  9.1687235174e-04
  54.500     0.000    0.000     2.545   2.682   2.350  9.3385895590e-04
  54.500     0.000    0.000     2.585   2.724   2.350  9.3584484065e-04
  54.500     0.000    0.000     2.626   2.767   2.350  9.4498725550e-04
  54.500     0.000    0.000     2.666   2.810   2.350  9.4385698285e-04
  54.500     0.000    0.000     2.707   2.852   2.350  9.3328425312e-04
  54.500     0.000    0.000     2.747   2.895   2.350  9.2203764157e-04
  54.500     0.000    0.000     2.787   2.937   2.350  9.1960840381e-04
  54.500     0.000    0.000     2.828   2.980   2.350  9.1169854977e-04
  54.500     0.000    0.000     2.868   3.022   2.350  8.9876283423e-04
  54.500     0.000    0.000     2.909   3.065   2.350  8.8130601780e-04
  54.500     0.000    0.000     2.949   3.108   2.350  8.5986610217e-04
  54.500     0.000    0.000     2.989   3.150   2.350  8.4427928732e-04
  54.500     0.000    0.000     3.030   3.193   2.350  8.3789635561e-04
  54.500     0.000    0.000     3.070   3.235   2.350  8.2905416142e-04
  54.500     0.000    0.000     3.111   3.278   2.350  8.1794265145e-04
  54.500     0.000    0.000     3.151   3.320   2.350  8.0475696764e-04
  54.500     0.000    0.000     3.191   3.363   2.350  7.8969322478e-04
  54.500     0.000    0.000     3.232   3.406   2.350  7.7294933811e-04
  54.500     0.000    0.000     3.272   3.448   2.350  7.5471932221e-04
  54.500     0.000    0.000     3.313   3.491   2.350  7.3519129891e-04
  54.500     0.000    0.000     3.353   3.533   2.350  7.1454840866e-04
  54.500     0.000    0.000     3.393   3.576   2.350  6.9296744514e-04
  54.500     0.000    0.000     3.434   3.618   2.350  6.7061448032e-04
  54.500     0.000    0.000     3.474   3.661   2.350  6.4764763497e-04
  54.500     0.000    0.000     3.515   3.703   2.350  6.2999116892e-04
  54.500     0.000    0.000     3.555   3.746   2.350  6.1861520279e-04
  54.500     0.000    0.000     3.595   3.789   2.350  6.0655806157e-04
  54.500     0.000    0.000     3.636   3.831   2.350  5.9388040151e-04
  54.500     0.000    0.000     3.676   3.874   2.350  5.8064387618e-04
  54.500     0.000    0.000     3.717   3.916   2.350  5.6690989205e-04
  54.500     0.000    0.000     3.757   3.959   2.350  5.5273785390e-04
  54.500     0.000    0.000     3.797   4.001   2.350  5.3818421932e-04
  54.500     0.000    0.000     3.838   4.044   2.350  5.2330790608e-04
  54.500     0.000    0.000     3.878   4.087   2.350  5.0816198191e-04
  54.500     0.000    0.000     3.919   4.129   2.350  4.9279942668e-04
  54.500     0.000    0.000     3.959   4.172   2.350  4.7727201745e-04
  54.500     0.000    0.000     3.999   4.214   2.350  4.6162791160e-04
  54.500     0.000    0.000     4.040   4.257   2.350  4.4591474395e-04
  54.500     0.000    0.000     4.080   4.299   2.350  4.3017641443e-04
  54.500     0.000    0.000     4.121   4.342   2.350  4.1445536376e-04
  54.500     0.000    0.000     4.161   4.385   2.350  3.9879259581e-04
  54.500     0.000    0.000     4.201   4.427   2.350  3.8322598745e-04
  54.500     0.000    0.000     4.242   4.470   2.350  3.6779039897e-04
  54.500     0.000    0.000     4.282   4.512   2.350  3.5251922639e-04
  54.500     0.000    0.000     4.323   4.555   2.350  3.3744412540e-04
  54.500     0.000    0.000     4.363   4.597   2.350  3.2259322128e-04
  54.500     0.000    0.000     4.403   4.640   2.350  3.0799296093e-04
  54.500     0.000    0.000     4.444   4.683   2.350  2.9366886524e-04
  54.500     0.000    0.000     4.484   4.725   2.350  2.7964115594e-04
  54.500     0.000    0.000     4.525   4.768   2.350  2.7041598533e-04
  54.500     0.000    0.000     4.565   4.810   2.350  2.6329150358e-04
  54.500     0.000    0.000     4.605   4.853   2.350  2.5624339604e-04
  54.500     0.000    0.000     4.646   4.895   2.350  2.4927769868e-04
  54.500     0.000    0.000     4.686   4.938   2.350  2.4240164171e-04
  54.500     0.000    0.000     4.727   4.981   2.350  2.3561966361e-04
  54.500     0.000    0.000     4.767   5.023   2.350  2.2893688910e-04
  54.500     0.000    0.000     4.807   5.066   2.350  2.2235875395e-04
  54.500     0.000    0.000     4.848   5.108   2.350  2.1588844854e-04
  54.500     0.000    0.000     4.888   5.151   2.350  2.0953001661e-04
  54.500     0.000    0.000     4.928   5.193   2.350  2.0328627343e-04
  54.500     0.000    0.000     4.969   5.236   2.350  1.9716083332e-04
  54.500     0.000    0.000     5.009   5.279   2.350  1.9115530343e-04
  54.500     0.000    0.000     5.050   5.321   2.350  1.8527170480e-04
  54.500     0.000    0.000     5.090   5.364   2.350  1.7951263321e-04
