#  Energy (ev)    Absorption NP      Absorption MG
  9.5239900000e-01  3.2948440232e+14  6.2215014878e+12
  9.5811339400e-01  3.3375935855e+14  6.2644875764e+12
  9.6382778800e-01  3.3809185826e+14  6.3065147626e+12
  9.6954218200e-01  3.4248280500e+14  6.3473543145e+12
  9.7525657600e-01  3.4693314943e+14  6.3869626500e+12
  9.8097097000e-01  3.5144390876e+14  6.4254906725e+12
  9.8668536400e-01  3.5601617740e+14  6.4632600435e+12
  9.9239975800e-01  3.6065112684e+14  6.5007100559e+12
  9.9811415200e-01  3.6534999454e+14  6.5383238253e+12
  1.0038285460e+00  3.7011406352e+14  6.5765461472e+12
  1.0095429400e+00  3.7494463588e+14  6.6157069285e+12
  1.0152573340e+00  3.7984300451e+14  6.6559633192e+12
  1.0209717280e+00  3.8481042791e+14  6.6972706348e+12
  1.0266861220e+00  3.8984811212e+14  6.7393873726e+12
  1.0324005160e+00  3.9495720308e+14  6.7819138779e+12
  1.0381149100e+00  4.0013879084e+14  6.8243584790e+12
  1.0438293040e+00  4.0539392496e+14  6.8662201538e+12
  1.0495436980e+00  4.1072363868e+14  6.9070738454e+12
  1.0552580920e+00  4.1612897786e+14  6.9466439275e+12
  1.0609724860e+00  4.2161102983e+14  6.9848531630e+12
  1.0666868800e+00  4.2717094703e+14  7.0218385234e+12
  1.0724012740e+00  4.3280996140e+14  7.0579307764e+12
  1.0781156680e+00  4.3852938665e+14  7.0936008824e+12
  1.0838300620e+00  4.4433060788e+14  7.1293819329e+12
  1.0895444560e+00  4.5021505967e+14  7.1657796352e+12
  1.0952588500e+00  4.5618419623e+14  7.2031864621e+12
  1.1009732440e+00  4.6223945829e+14  7.2418141474e+12
  1.1066876380e+00  4.6838224203e+14  7.2816562683e+12
  1.1124020320e+00  4.7461387534e+14  7.3224876818e+12
  1.1181164260e+00  4.8093560525e+14  7.3639013925e+12
  1.1238308200e+00  4.8734859876e+14  7.4053770634e+12
  1.1295452140e+00  4.9385395692e+14  7.4463699247e+12
  1.1352596080e+00  5.0045273985e+14  7.4864052164e+12
  1.1409740020e+00  5.0714599843e+14  7.5251621728e+12
  1.1466883960e+00  5.1393480713e+14  7.5625331300e+12
  1.1524027900e+00  5.2082029220e+14  7.5986473883e+12
  1.1581171840e+00  5.2780365010e+14  7.6338553265e+12
  1.1638315780e+00  5.3488615245e+14  7.6686749749e+12
  1.1695459720e+00  5.4206913626e+14  7.7037096751e+12
  1.1752603660e+00  5.4935398025e+14  7.7395504907e+12
  1.1809747600e+00  5.5674207083e+14  7.7766798152e+12
