#  Energy (ev)    Absorption NP      Absorption MG
  9.5239900000e-01  7.2276584857e+29  2.1038452396e+27
  9.6573258600e-01  7.5394381262e+29  2.2333251230e+27
  9.7906617200e-01  7.8607712324e+29  2.3688492070e+27
  9.9239975800e-01  8.1922181377e+29  2.5107801553e+27
  1.0057333440e+00  8.5342182877e+29  2.6594418378e+27
  1.0190669300e+00  8.8869818744e+29  2.8150135847e+27
  1.0324005160e+00  9.2506037406e+29  2.9775480392e+27
  1.0457341020e+00  9.6253203608e+29  3.1471098278e+27
  1.0590676880e+00  1.0011689201e+30  3.3239223124e+27
  1.0724012740e+00  1.0410517541e+30  3.5083903778e+27
  1.0857348600e+00  1.0822581380e+30  3.7009656034e+27
  1.0990684460e+00  1.1248374394e+30  3.9019592801e+27
  1.1124020320e+00  1.1688125586e+30  4.1114667338e+27
  1.1257356180e+00  1.2142101637e+30  4.3294825324e+27
  1.1390692040e+00  1.2610948283e+30  4.5561219031e+27
  1.1524027900e+00  1.3095762463e+30  4.7917594302e+27
  1.1657363760e+00  1.3597803133e+30  5.0369518775e+27
  1.1790699620e+00  1.4118073575e+30  5.2921932217e+27
  1.1924035480e+00  1.4657152745e+30  5.5577055834e+27
  1.2057371340e+00  1.5215464327e+30  5.8334571176e+27
  1.2190707200e+00  1.5793788198e+30  6.1194123346e+27
  1.2324043060e+00  1.6393574097e+30  6.4158121689e+27
  1.2457378920e+00  1.7016753022e+30  6.7232352780e+27
  1.2590714780e+00  1.7665174240e+30  7.0423648583e+27
  1.2724050640e+00  1.8340157256e+30  7.3736419891e+27
  1.2857386500e+00  1.9042596736e+30  7.7171047439e+27
  1.2990722360e+00  1.9773596196e+30  8.0725734545e+27
  1.3124058220e+00  2.0535115563e+30  8.4400475184e+27
  1.3257394080e+00  2.1330049050e+30  8.8199778555e+27
  1.3390729940e+00  2.2161613812e+30  9.2131599247e+27
  1.3524065800e+00  2.3032556993e+30  9.6203080435e+27
  1.3657401660e+00  2.3944917168e+30  1.0041661366e+28
  1.3790737520e+00  2.4900649419e+30  1.0476974461e+28
  1.3924073380e+00  2.5902661388e+30  1.0925933530e+28
  1.4057409240e+00  2.6955377650e+30  1.1388663631e+28
  1.4190745100e+00  2.8064288346e+30  1.1865882013e+28
  1.4324080960e+00  2.9234821772e+30  1.2358528946e+28
  1.4457416820e+00  3.0471555174e+30  1.2867157471e+28
  1.4590752680e+00  3.1778593168e+30  1.3391601763e+28
  1.4724088540e+00  3.3160966853e+30  1.3931240427e+28
  1.4857424400e+00  3.4625948155e+30  1.4485669315e+28
  1.4990760260e+00  3.6183125485e+30  1.5055218954e+28
  1.5124096120e+00  3.7843107630e+30  1.5640841554e+28
  1.5257431980e+00  3.9616000255e+30  1.6243411530e+28
  1.5390767840e+00  4.1511179380e+30  1.6863007057e+28
  1.5524103700e+00  4.3538898395e+30  1.7498804522e+28
  1.5657439560e+00  4.5712648763e+30  1.8149727694e+28
  1.5790775420e+00  4.8050371263e+30  1.8815336846e+28
  1.5924111280e+00  5.0573461634e+30  1.9496187646e+28
  1.6057447140e+00  5.3304475462e+30  2.0193294701e+28
  1.6190783000e+00  5.6265840585e+30  2.0907096981e+28
