#  Energy (ev)    Absorption NP      Absorption MG
  9.5239900000e-01  4.8240543025e+29  2.1273366797e+27
  9.6573258600e-01  5.0473350107e+29  2.2562551969e+27
  9.7906617200e-01  5.2785649170e+29  2.3911090228e+27
  9.9239975800e-01  5.5180420526e+29  2.5322579535e+27
  1.0057333440e+00  5.7660820919e+29  2.6800172784e+27
  1.0190669300e+00  6.0230174924e+29  2.8345549638e+27
  1.0324005160e+00  6.2891977010e+29  2.9959159448e+27
  1.0457341020e+00  6.5649913830e+29  3.1641650108e+27
  1.0590676880e+00  6.8507899680e+29  3.3395310409e+27
  1.0724012740e+00  7.1470106311e+29  3.5224219056e+27
  1.0857348600e+00  7.4540972478e+29  3.7132832734e+27
  1.0990684460e+00  7.7725196449e+29  3.9124133717e+27
  1.1124020320e+00  8.1027731390e+29  4.1198969485e+27
  1.1257356180e+00  8.4453803857e+29  4.3357300735e+27
  1.1390692040e+00  8.8008957861e+29  4.5600418840e+27
  1.1524027900e+00  9.1699105485e+29  4.7932225737e+27
  1.1657363760e+00  9.5530558810e+29  5.0358330975e+27
  1.1790699620e+00  9.9510034019e+29  5.2883570814e+27
  1.1924035480e+00  1.0364464440e+30  5.5510034690e+27
  1.2057371340e+00  1.0794191223e+30  5.8237423774e+27
  1.2190707200e+00  1.1240981720e+30  6.1065636756e+27
  1.2324043060e+00  1.1705686983e+30  6.3997463739e+27
  1.2457378920e+00  1.2189217727e+30  6.7038976973e+27
  1.2590714780e+00  1.2692547541e+30  7.0197057385e+27
  1.2724050640e+00  1.3216713198e+30  7.3476017997e+27
  1.2857386500e+00  1.3762815477e+30  7.6876272069e+27
  1.2990722360e+00  1.4332024076e+30  8.0396421396e+27
  1.3124058220e+00  1.4925587195e+30  8.4037194190e+27
  1.3257394080e+00  1.5544842621e+30  8.7803865997e+27
  1.3390729940e+00  1.6191225957e+30  9.1704862737e+27
  1.3524065800e+00  1.6866274313e+30  9.5747464736e+27
  1.3657401660e+00  1.7571628206e+30  9.9934204344e+27
  1.3790737520e+00  1.8309036820e+30  1.0426323550e+28
  1.3924073380e+00  1.9080369840e+30  1.0873267904e+28
  1.4057409240e+00  1.9887634120e+30  1.1334539333e+28
  1.4190745100e+00  2.0732989726e+30  1.1810994234e+28
  1.4324080960e+00  2.1618760816e+30  1.2303657789e+28
  1.4457416820e+00  2.2547441947e+30  1.2813140666e+28
  1.4590752680e+00  2.3521705560e+30  1.3339379292e+28
  1.4724088540e+00  2.4544416889e+30  1.3881957320e+28
  1.4857424400e+00  2.5618657649e+30  1.4440768370e+28
  1.4990760260e+00  2.6747753410e+30  1.5016456390e+28
  1.5124096120e+00  2.7935297319e+30  1.5610222893e+28
  1.5257431980e+00  2.9185167025e+30  1.6223121665e+28
  1.5390767840e+00  3.0501539293e+30  1.6855427704e+28
  1.5524103700e+00  3.1888911132e+30  1.7506647361e+28
  1.5657439560e+00  3.3352133352e+30  1.8176210320e+28
  1.5790775420e+00  3.4896454195e+30  1.8864280195e+28
  1.5924111280e+00  3.6527564054e+30  1.9571971062e+28
  1.6057447140e+00  3.8251633381e+30  2.0300730534e+28
  1.6190783000e+00  4.0075344419e+30  2.1051372929e+28
  1.6324118860e+00  4.2005926392e+30  2.1823594410e+28
  1.6457454720e+00  4.4051205280e+30  2.2616437048e+28
  1.6590790580e+00  4.6219671374e+30  2.3429360658e+28
  1.6724126440e+00  4.8520556665e+30  2.4263015223e+28
  1.6857462300e+00  5.0963909568e+30  2.5119004419e+28
  1.6990798160e+00  5.3560661024e+30  2.5998774149e+28
  1.7124134020e+00  5.6322689011e+30  2.6902547669e+28
  1.7257469880e+00  5.9262896702e+30  2.7829256564e+28
  1.7390805740e+00  6.2395315385e+30  2.8777603055e+28
  1.7524141600e+00  6.5735229219e+30  2.9747394714e+28
  1.7657477460e+00  6.9299306643e+30  3.0739987982e+28
  1.7790813320e+00  7.3105723702e+30  3.1757383672e+28
  1.7924149180e+00  7.7174278422e+30  3.2800682483e+28
  1.8057485040e+00  8.1526511251e+30  3.3869229978e+28
  1.8190820900e+00  8.6185850415e+30  3.4961266637e+28
  1.8324156760e+00  9.1177787893e+30  3.6075623121e+28
  1.8457492620e+00  9.6530071300e+30  3.7213041748e+28
  1.8590828480e+00  1.0227288618e+31  3.8375937834e+28
  1.8724164340e+00  1.0843901165e+31  3.9566718814e+28
  1.8857500200e+00  1.1506395337e+31  4.0786073678e+28
  1.8990836060e+00  1.2218607218e+31  4.2032778795e+28
  1.9124171920e+00  1.2984672021e+31  4.3305336391e+28
  1.9257507780e+00  1.3809036904e+31  4.4604163782e+28
  1.9390843640e+00  1.4696468739e+31  4.5932479932e+28
  1.9524179500e+00  1.5652051816e+31  4.7295073597e+28
  1.9657515360e+00  1.6681172128e+31  4.8695977425e+28
  1.9790851220e+00  1.7789487205e+31  5.0137135535e+28
  1.9924187080e+00  1.8982880874e+31  5.1619435807e+28
  2.0057522940e+00  2.0267399496e+31  5.3145491294e+28
  2.0190858800e+00  2.1649161725e+31  5.4721975135e+28
  2.0324194660e+00  2.3134230448e+31  5.6359577221e+28
