#  Energy (ev)    Absorption NP      Absorption MG
  9.5239900000e-01  2.2677642244e+14  7.7122844143e+12
  9.5811339400e-01  2.2845025139e+14  7.8124078711e+12
  9.6382778800e-01  2.3013259061e+14  7.9133835785e+12
  9.6954218200e-01  2.3182364801e+14  8.0151967413e+12
  9.7525657600e-01  2.3352360024e+14  8.1179506283e+12
  9.8097097000e-01  2.3523260845e+14  8.2218567382e+12
  9.8668536400e-01  2.3695083743e+14  8.3272063831e+12
  9.9239975800e-01  2.3867847504e+14  8.4343283635e+12
  9.9811415200e-01  2.4041574843e+14  8.5435398543e+12
  1.0038285460e+00  2.4216293422e+14  8.6550988797e+12
  1.0095429400e+00  2.4392036068e+14  8.7691665807e+12
  1.0152573340e+00  2.4568840156e+14  8.8857858985e+12
  1.0209717280e+00  2.4746746223e+14  9.0048805492e+12
  1.0266861220e+00  2.4925796061e+14  9.1262747282e+12
  1.0324005160e+00  2.5106030606e+14  9.2497304176e+12
  1.0381149100e+00  2.5287487972e+14  9.3749961079e+12
  1.0438293040e+00  2.5470202001e+14  9.5018587033e+12
  1.0495436980e+00  2.5654201572e+14  9.6301897298e+12
  1.0552580920e+00  2.5839510806e+14  9.7599778363e+12
  1.0609724860e+00  2.6026150161e+14  9.8913418320e+12
  1.0666868800e+00  2.6214138237e+14  1.0024521782e+13
  1.0724012740e+00  2.6403493985e+14  1.0159849418e+13
  1.0781156680e+00  2.6594238960e+14  1.0297702705e+13
  1.0838300620e+00  2.6786399218e+14  1.0438452173e+13
  1.0895444560e+00  2.6980006517e+14  1.0582408160e+13
  1.0952588500e+00  2.7175098612e+14  1.0729778056e+13
  1.1009732440e+00  2.7371718564e+14  1.0880641039e+13
  1.1066876380e+00  2.7569913175e+14  1.1034944901e+13
  1.1124020320e+00  2.7769730788e+14  1.1192525814e+13
  1.1181164260e+00  2.7971218838e+14  1.1353147941e+13
  1.1238308200e+00  2.8174421567e+14  1.1516556384e+13
  1.1295452140e+00  2.8379378297e+14  1.1682534544e+13
  1.1352596080e+00  2.8586122589e+14  1.1850956110e+13
