#  Energy (ev)    Absorption NP      Absorption MG
  9.5239900000e-01  2.6932952498e+14  7.1293896703e+12
  9.5811339400e-01  2.7197368776e+14  7.2084098084e+12
  9.6382778800e-01  2.7464369407e+14  7.2877341037e+12
  9.6954218200e-01  2.7733999284e+14  7.3672428045e+12
  9.7525657600e-01  2.8006302442e+14  7.4469447607e+12
  9.8097097000e-01  2.8281324106e+14  7.5269814240e+12
  9.8668536400e-01  2.8559112729e+14  7.6076083480e+12
  9.9239975800e-01  2.8839721638e+14  7.6891570930e+12
  9.9811415200e-01  2.9123210030e+14  7.7719838136e+12
  1.0038285460e+00  2.9409643103e+14  7.8564131601e+12
  1.0095429400e+00  2.9699091300e+14  7.9426870195e+12
  1.0152573340e+00  2.9991628767e+14  8.0309269091e+12
  1.0209717280e+00  3.0287331281e+14  8.1211166094e+12
  1.0266861220e+00  3.0586273996e+14  8.2131082439e+12
  1.0324005160e+00  3.0888529383e+14  8.3066510515e+12
  1.0381149100e+00  3.1194165742e+14  8.4014382167e+12
  1.0438293040e+00  3.1503246547e+14  8.4971639848e+12
  1.0495436980e+00  3.1815830759e+14  8.5935814455e+12
  1.0552580920e+00  3.2131974079e+14  8.6905511384e+12
  1.0609724860e+00  3.2451730944e+14  8.7880720815e+12
  1.0666868800e+00  3.2775156946e+14  8.8862897236e+12
  1.0724012740e+00  3.3102311256e+14  8.9854791903e+12
  1.0781156680e+00  3.3433258651e+14  9.0860063883e+12
  1.0838300620e+00  3.3768070763e+14  9.1882733413e+12
  1.0895444560e+00  3.4106826353e+14  9.2926568984e+12
  1.0952588500e+00  3.4449610496e+14  9.3994511969e+12
  1.1009732440e+00  3.4796512839e+14  9.5088237526e+12
  1.1066876380e+00  3.5147625175e+14  9.6207928468e+12
  1.1124020320e+00  3.5503038761e+14  9.7352303449e+12
  1.1181164260e+00  3.5862841827e+14  9.8518897963e+12
  1.1238308200e+00  3.6227117708e+14  9.9704553553e+12
  1.1295452140e+00  3.6595943941e+14  1.0090603452e+13
  1.1352596080e+00  3.6969392508e+14  1.0212066875e+13
