#  Energy (ev)    Absorption NP      Absorption MG
  9.5239900000e-01  6.2081858849e+29  2.0653740031e+27
  9.6573258600e-01  6.5209837549e+29  2.1896256186e+27
  9.7906617200e-01  6.8471486354e+29  2.3195027392e+27
  9.9239975800e-01  7.1873262763e+29  2.4553523086e+27
  1.0057333440e+00  7.5422054528e+29  2.5974674168e+27
  1.0190669300e+00  7.9125192691e+29  2.7459847190e+27
  1.0324005160e+00  8.2990477389e+29  2.9009162601e+27
  1.0457341020e+00  8.7026225407e+29  3.0623008872e+27
  1.0590676880e+00  9.1241332295e+29  3.2303500708e+27
  1.0724012740e+00  9.5645330901e+29  3.4054551259e+27
  1.0857348600e+00  1.0024843278e+30  3.5880351337e+27
  1.0990684460e+00  1.0506155655e+30  3.7783473114e+27
  1.1124020320e+00  1.1009636315e+30  3.9764277658e+27
  1.1257356180e+00  1.1536531779e+30  4.1822290300e+27
  1.1390692040e+00  1.2088178075e+30  4.3958491557e+27
  1.1524027900e+00  1.2666010826e+30  4.6176541337e+27
  1.1657363760e+00  1.3271573962e+30  4.8481728176e+27
  1.1790699620e+00  1.3906526241e+30  5.0878374973e+27
  1.1924035480e+00  1.4572647370e+30  5.3367894422e+27
  1.2057371340e+00  1.5271846707e+30  5.5949305662e+27
  1.2190707200e+00  1.6006176320e+30  5.8621972628e+27
  1.2324043060e+00  1.6777847262e+30  6.1388301398e+27
  1.2457378920e+00  1.7589245918e+30  6.4253965335e+27
  1.2590714780e+00  1.8442947952e+30  6.7225232205e+27
  1.2724050640e+00  1.9341730490e+30  7.0305535437e+27
  1.2857386500e+00  2.0288586063e+30  7.3494300749e+27
  1.2990722360e+00  2.1286741960e+30  7.6789278155e+27
  1.3124058220e+00  2.2339685673e+30  8.0190591226e+27
  1.3257394080e+00  2.3451193360e+30  8.3703019853e+27
  1.3390729940e+00  2.4625357123e+30  8.7334318482e+27
  1.3524065800e+00  2.5866609573e+30  9.1090739661e+27
  1.3657401660e+00  2.7179748620e+30  9.4973537431e+27
  1.3790737520e+00  2.8569967850e+30  9.8979665604e+27
  1.3924073380e+00  3.0042895935e+30  1.0310639865e+28
  1.4057409240e+00  3.1604643533e+30  1.0735606962e+28
