#  Energy (ev)    Absorption NP      Absorption MG
  9.5239900000e-01  1.0793019533e+30  2.1323010692e+27
  9.6573258600e-01  1.0548041706e+30  2.3307950356e+27
  9.7906617200e-01  9.8898707982e+29  2.5005033743e+27
  9.9239975800e-01  9.7377874961e+29  2.6113615968e+27
  1.0057333440e+00  1.0655634224e+30  2.6909261606e+27
  1.0190669300e+00  1.2295319958e+30  2.8065112459e+27
  1.0324005160e+00  1.3617441337e+30  3.0076284167e+27
  1.0457341020e+00  1.3770174320e+30  3.2774834430e+27
  1.0590676880e+00  1.2890263591e+30  3.5401924600e+27
  1.0724012740e+00  1.2083115030e+30  3.7242465961e+27
  1.0857348600e+00  1.2513353618e+30  3.8301559715e+27
  1.0990684460e+00  1.4345372487e+30  3.9395807255e+27
  1.1124020320e+00  1.6488227669e+30  4.1499023226e+27
  1.1257356180e+00  1.7462238372e+30  4.4857600900e+27
  1.1390692040e+00  1.6711144544e+30  4.8671065597e+27
  1.1524027900e+00  1.5206275884e+30  5.1707003484e+27
  1.1657363760e+00  1.4717552430e+30  5.3395703232e+27
  1.1790699620e+00  1.6280072932e+30  5.4446427523e+27
  1.1924035480e+00  1.9173923219e+30  5.6352542048e+27
  1.2057371340e+00  2.1401017761e+30  6.0106655331e+27
  1.2190707200e+00  2.1377008672e+30  6.5220418844e+27
  1.2324043060e+00  1.9419063253e+30  6.9996254236e+27
  1.2457378920e+00  1.7651899845e+30  7.2953954967e+27
  1.2590714780e+00  1.8256255554e+30  7.4232642810e+27
  1.2724050640e+00  2.1487002647e+30  7.5666434439e+27
  1.2857386500e+00  2.5243436515e+30  7.9300457457e+27
  1.2990722360e+00  2.6742045211e+30  8.5528573678e+27
  1.3124058220e+00  2.4983370727e+30  9.2528772387e+27
  1.3257394080e+00  2.1847614229e+30  9.7677702609e+27
  1.3390729940e+00  2.0680058737e+30  9.9880374233e+27
  1.3524065800e+00  2.3395326627e+30  1.0077544772e+28
  1.3657401660e+00  2.8583800724e+30  1.0356475249e+28
  1.3790737520e+00  3.2448603694e+30  1.1025482703e+28
  1.3924073380e+00  3.2015751847e+30  1.1966007172e+28
  1.4057409240e+00  2.7933303438e+30  1.2810381599e+28
  1.4190745100e+00  2.4267369092e+30  1.3250503021e+28
  1.4324080960e+00  2.5161679564e+30  1.3330104507e+28
  1.4457416820e+00  3.1067285292e+30  1.3449160792e+28
  1.4590752680e+00  3.7929979882e+30  1.4040355153e+28
  1.4724088540e+00  4.0396864544e+30  1.5174536668e+28
  1.4857424400e+00  3.6560958301e+30  1.6449700686e+28
  1.4990760260e+00  3.0090423396e+30  1.7301712386e+28
  1.5124096120e+00  2.7509686723e+30  1.7504350875e+28
  1.5257431980e+00  3.2564099542e+30  1.7422428550e+28
  1.5390767840e+00  4.2474469811e+30  1.7753000211e+28
  1.5524103700e+00  4.9716801612e+30  1.8926401306e+28
  1.5657439560e+00  4.8350026339e+30  2.0674085236e+28
  1.5790775420e+00  3.9654701012e+30  2.2183254691e+28
  1.5924111280e+00  3.1849400611e+30  2.2774129350e+28
  1.6057447140e+00  3.3418915981e+30  2.2546499799e+28
  1.6190783000e+00  4.5358923033e+30  2.2395914095e+28
  1.6324118860e+00  5.9294641841e+30  2.3297866939e+28
  1.6457454720e+00  6.3954928622e+30  2.5417483258e+28
  1.6590790580e+00  5.5173878158e+30  2.7840361121e+28
  1.6724126440e+00  4.0727870234e+30  2.9261382691e+28
  1.6857462300e+00  3.4858793545e+30  2.9135575235e+28
  1.6990798160e+00  4.6053493305e+30  2.8298125046e+28
  1.7124134020e+00  6.8329508666e+30  2.8402252959e+28
  1.7257469880e+00  8.4564958863e+30  3.0513040317e+28
  1.7390805740e+00  8.0660674896e+30  3.4023228368e+28
  1.7524141600e+00  5.9207452066e+30  3.6942633136e+28
  1.7657477460e+00  3.9974151433e+30  3.7516918612e+28
  1.7790813320e+00  4.4522197171e+30  3.5901865138e+28
  1.7924149180e+00  7.6352269424e+30  3.4356091591e+28
  1.8057485040e+00  1.1412133694e+31  3.5514391487e+28
  1.8190820900e+00  1.2673910810e+31  3.9990393658e+28
  1.8324156760e+00  1.0081177809e+31  4.5398450804e+28
  1.8457492620e+00  5.7668230574e+30  4.7971784046e+28
  1.8590828480e+00  4.1873456292e+30  4.5801634030e+28
  1.8724164340e+00  8.5040867390e+30  4.1045178917e+28
  1.8857500200e+00  1.7204070000e+31  3.8841684095e+28
  1.8990836060e+00  2.4133895945e+31  4.3180827314e+28
  1.9124171920e+00  2.2933428279e+31  5.2775117594e+28
  1.9257507780e+00  1.3320307015e+31  6.0694246901e+28
  1.9390843640e+00  4.4515052446e+30  5.9095233477e+28
  1.9524179500e+00  1.1739995136e+31  4.6289802602e+28
  1.9657515360e+00  4.7750755527e+31  3.0759357493e+28
  1.9790851220e+00  1.1238944933e+32  2.8012805593e+28
  1.9924187080e+00  1.8911362848e+32  5.1034703340e+28
  2.0057522940e+00  2.5079148306e+32  1.0020835463e+29
  2.0190858800e+00  2.7279525918e+32  1.6003398129e+29
  2.0324194660e+00  2.4592637909e+32  2.0607508206e+29
  2.0457530520e+00  1.8137191412e+32  2.1864842620e+29
  2.0590866380e+00  1.0460897956e+32  1.9466730861e+29
  2.0724202240e+00  4.1987566244e+31  1.4967420561e+29
  2.0857538100e+00  8.1034250412e+30  1.0840635808e+29
  2.0990873960e+00  1.1408234049e+30  8.9973569577e+28
  2.1124209820e+00  7.9046378963e+30  9.7390802185e+28
  2.1257545680e+00  1.4116352957e+31  1.1809489556e+29
  2.1390881540e+00  1.2848673986e+31  1.3437182049e+29
  2.1524217400e+00  6.2333405189e+30  1.3587943907e+29
  2.1657553260e+00  7.7633121332e+29  1.2549818671e+29
  2.1790889120e+00  8.5981084537e+29  1.1509362533e+29
  2.1924224980e+00  5.4495665110e+30  1.1528546391e+29
  2.2057560840e+00  9.8206208050e+30  1.2736016365e+29
  2.2190896700e+00  1.0053784936e+31  1.4320098184e+29
  2.2324232560e+00  6.2639156426e+30  1.5257142486e+29
  2.2457568420e+00  2.0805913615e+30  1.5147966076e+29
  2.2590904280e+00  1.2244887415e+30  1.4494223081e+29
  2.2724240140e+00  4.3086789371e+30  1.4230961732e+29
  2.2857576000e+00  8.5210450734e+30  1.4935209172e+29
  2.2990911860e+00  1.0237073404e+31  1.6369050801e+29
  2.3124247720e+00  8.1650579563e+30  1.7713894825e+29
  2.3257583580e+00  4.3355726304e+30  1.8274346073e+29
  2.3390919440e+00  2.2140087121e+30  1.8053757797e+29
  2.3524255300e+00  3.6750556434e+30  1.7729400124e+29
  2.3657591160e+00  7.4558002991e+30  1.8065772766e+29
  2.3790927020e+00  1.0342055465e+31  1.9269901143e+29
  2.3924262880e+00  9.9800916253e+30  2.0829066667e+29
  2.4057598740e+00  6.8677358126e+30  2.1957493079e+29
  2.4190934600e+00  3.8543112892e+30  2.2266184390e+29
  2.4324270460e+00  3.6441537481e+30  2.2088357573e+29
  2.4457606320e+00  6.4824004925e+30  2.2189728842e+29
  2.4590942180e+00  9.9931144824e+30  2.3114474398e+29
  2.4724278040e+00  1.1262858861e+31  2.4723697356e+29
  2.4857613900e+00  9.3474670218e+30  2.6317165801e+29
  2.4990949760e+00  6.0526988806e+30  2.7233045349e+29
  2.5124285620e+00  4.3484830732e+30  2.7414545314e+29
  2.5257621480e+00  5.8065471720e+30  2.7460509242e+29
  2.5390957340e+00  9.2663988153e+30  2.8115645908e+29
  2.5524293200e+00  1.1857584041e+31  2.9633762737e+29
  2.5657629060e+00  1.1478875068e+31  3.1557868889e+29
  2.5790964920e+00  8.5974215821e+30  3.3108183340e+29
  2.5924300780e+00  5.8313015033e+30  3.3850532791e+29
  2.6057636640e+00  5.6883688811e+30  3.4074615328e+29
  2.6190972500e+00  8.4112069561e+30  3.4554409791e+29
  2.6324308360e+00  1.1776479349e+31  3.5889184457e+29
