#  Energy (ev)    Absorption NP      Absorption MG
  9.5239900000e-01  6.1307459106e+14  4.0082504028e+11
  9.5811339400e-01  6.1685640056e+14  4.4291354119e+11
  9.6382778800e-01  6.2065353380e+14  4.8461964021e+11
  9.6954218200e-01  6.2446857738e+14  5.2542097301e+11
  9.7525657600e-01  6.2830386516e+14  5.6509181108e+11
  9.8097097000e-01  6.3216126327e+14  6.0374742796e+11
  9.8668536400e-01  6.3604203471e+14  6.4183119723e+11
  9.9239975800e-01  6.3994680838e+14  6.8004584418e+11
  9.9811415200e-01  6.4387566087e+14  7.1923976285e+11
  1.0038285460e+00  6.4782829991e+14  7.6026707463e+11
  1.0095429400e+00  6.5180432087e+14  8.0384480644e+11
  1.0152573340e+00  6.5580349468e+14  8.5043136779e+11
  1.0209717280e+00  6.5982603915e+14  9.0014722086e+11
  1.0266861220e+00  6.6387282703e+14  9.5275176790e+11
  1.0324005160e+00  6.6794549435e+14  1.0076811412e+12
  1.0381149100e+00  6.7204642808e+14  1.0641413227e+12
  1.0438293040e+00  6.7617863259e+14  1.1212415664e+12
  1.0495436980e+00  6.8034549508e+14  1.1781460589e+12
  1.0552580920e+00  6.8455048747e+14  1.2342183578e+12
  1.0609724860e+00  6.8879685475e+14  1.2891340146e+12
  1.0666868800e+00  6.9308734265e+14  1.3429418363e+12
  1.0724012740e+00  6.9742401269e+14  1.3960626629e+12
  1.0781156680e+00  7.0180817881e+14  1.4492249670e+12
  1.0838300620e+00  7.0624047984e+14  1.5033472703e+12
  1.0895444560e+00  7.1072107959e+14  1.5593865228e+12
  1.0952588500e+00  7.1524996398e+14  1.6181776293e+12
  1.1009732440e+00  7.1982728764e+14  1.6802911683e+12
  1.1066876380e+00  7.2445371258e+14  1.7459336605e+12
  1.1124020320e+00  7.2913068132e+14  1.8149078930e+12
  1.1181164260e+00  7.3386057674e+14  1.8866408895e+12
  1.1238308200e+00  7.3864673891e+14  1.9602757767e+12
  1.1295452140e+00  7.4349333280e+14  2.0348129167e+12
  1.1352596080e+00  7.4840508617e+14  2.1092771159e+12
  1.1409740020e+00  7.5338693960e+14  2.1828829527e+12
  1.1466883960e+00  7.5844366691e+14  2.2551701582e+12
  1.1524027900e+00  7.6357953087e+14  2.3260856251e+12
  1.1581171840e+00  7.6879803480e+14  2.3959972901e+12
  1.1638315780e+00  7.7410181626e+14  2.4656364380e+12
  1.1695459720e+00  7.7949270578e+14  2.5359770351e+12
  1.1752603660e+00  7.8497194620e+14  2.6080714903e+12
  1.1809747600e+00  7.9054054079e+14  2.6828699209e+12
  1.1866891540e+00  7.9619967506e+14  2.7610532166e+12
  1.1924035480e+00  8.0195114349e+14  2.8429083456e+12
  1.1981179420e+00  8.0779770940e+14  2.9282676444e+12
  1.2038323360e+00  8.1374333556e+14  3.0165233579e+12
  1.2095467300e+00  8.1979324379e+14  3.1067161353e+12
  1.2152611240e+00  8.2595378963e+14  3.1976836457e+12
  1.2209755180e+00  8.3223216970e+14  3.2882450634e+12
  1.2266899120e+00  8.3863600864e+14  3.3773906936e+12
  1.2324043060e+00  8.4517289446e+14  3.4644446106e+12
  1.2381187000e+00  8.5184994242e+14  3.5491721953e+12
  1.2438330940e+00  8.5867346515e+14  3.6318132996e+12
  1.2495474880e+00  8.6564881076e+14  3.7130340050e+12
  1.2552618820e+00  8.7278040434e+14  3.7938035990e+12
  1.2609762760e+00  8.8007199423e+14  3.8752161519e+12
  1.2666906700e+00  8.8752706967e+14  3.9582857929e+12
  1.2724050640e+00  8.9514938604e+14  4.0437497457e+12
  1.2781194580e+00  9.0294351362e+14  4.1319124756e+12
  1.2838338520e+00  9.1091531904e+14  4.2225579383e+12
  1.2895482460e+00  9.1907229761e+14  4.3149458771e+12
  1.2952626400e+00  9.2742369766e+14  4.4078941711e+12
  1.3009770340e+00  9.3598041212e+14  4.4999346958e+12
  1.3066914280e+00  9.4475465192e+14  4.5895174601e+12
  1.3124058220e+00  9.5375945421e+14  4.6752291174e+12
  1.3181202160e+00  9.6300810863e+14  4.7559888455e+12
  1.3238346100e+00  9.7251360227e+14  4.8311876877e+12
  1.3295490040e+00  9.8228818451e+14  4.9007463386e+12
  1.3352633980e+00  9.9234313598e+14  4.9650796559e+12
  1.3409777920e+00  1.0026887941e+15  5.0249717208e+12
  1.3466921860e+00  1.0133348455e+15  5.0813804810e+12
  1.3524065800e+00  1.0242908504e+15  5.1352033068e+12
  1.3581209740e+00  1.0355669229e+15  5.1870420406e+12
  1.3638353680e+00  1.0471744618e+15  5.2370069953e+12
  1.3695497620e+00  1.0591268141e+15  5.2845935724e+12
  1.3752641560e+00  1.0714397615e+15  5.3286535682e+12
  1.3809785500e+00  1.0841317458e+15  5.3674676504e+12
  1.3866929440e+00  1.0972237930e+15  5.3989084624e+12
  1.3924073380e+00  1.1107391453e+15  5.4206682024e+12
  1.3981217320e+00  1.1247026633e+15  5.4305129855e+12
  1.4038361260e+00  1.1391401016e+15  5.4265208853e+12
  1.4095505200e+00  1.1540773891e+15  5.4072623052e+12
  1.4152649140e+00  1.1695400500e+15  5.3718901316e+12
  1.4209793080e+00  1.1855528815e+15  5.3201216414e+12
  1.4266937020e+00  1.2021399679e+15  5.2521120533e+12
  1.4324080960e+00  1.2193250524e+15  5.1682379949e+12
  1.4381224900e+00  1.2371322298e+15  5.0688248942e+12
