#  Energy (ev)    Absorption NP      Absorption MG
  9.5239900000e-01  9.7795001815e+29  2.0171560228e+27
  9.6573258600e-01  1.0267208025e+30  2.1402276759e+27
  9.7906617200e-01  1.0776051153e+30  2.2689070302e+27
  9.9239975800e-01  1.1307765604e+30  2.4035165828e+27
  1.0057333440e+00  1.1863974559e+30  2.5443428706e+27
  1.0190669300e+00  1.2445858041e+30  2.6915358658e+27
  1.0324005160e+00  1.3054294910e+30  2.8451229827e+27
  1.0457341020e+00  1.3690413110e+30  3.0051371432e+27
  1.0590676880e+00  1.4356098171e+30  3.1717550406e+27
  1.0724012740e+00  1.5053995261e+30  3.3453216293e+27
  1.0857348600e+00  1.5786955307e+30  3.5262267590e+27
  1.0990684460e+00  1.6557387697e+30  3.7147297450e+27
  1.1124020320e+00  1.7367127578e+30  3.9108842827e+27
  1.1257356180e+00  1.8218025101e+30  4.1146410674e+27
  1.1390692040e+00  1.9112821945e+30  4.3260533322e+27
  1.1524027900e+00  2.0055562982e+30  4.5454106610e+27
  1.1657363760e+00  2.1051132463e+30  4.7731737499e+27
  1.1790699620e+00  2.2104269850e+30  5.0097489686e+27
  1.1924035480e+00  2.3218953304e+30  5.2552888463e+27
  1.2057371340e+00  2.4398815671e+30  5.5096991454e+27
  1.2190707200e+00  2.5648390004e+30  5.7728655243e+27
  1.2324043060e+00  2.6974191996e+30  6.0449178459e+27
  1.2457378920e+00  2.8384677773e+30  6.3262996981e+27
  1.2590714780e+00  2.9889045282e+30  6.6175630617e+27
  1.2724050640e+00  3.1495931375e+30  6.9190458416e+27
  1.2857386500e+00  3.3213309632e+30  7.2307089899e+27
  1.2990722360e+00  3.5049970168e+30  7.5522934907e+27
  1.3124058220e+00  3.7017560705e+30  7.8836880943e+27
  1.3257394080e+00  3.9131525065e+30  8.2252022205e+27
  1.3390729940e+00  4.1410094866e+30  8.5774959148e+27
  1.3524065800e+00  4.3872218496e+30  8.9412017138e+27
  1.3657401660e+00  4.6536472376e+30  9.3165509507e+27
  1.3790737520e+00  4.9422431379e+30  9.7033431885e+27
  1.3924073380e+00  5.2553951054e+30  1.0101326966e+28
  1.4057409240e+00  5.5962000672e+30  1.0510705996e+28
  1.4190745100e+00  5.9684806977e+30  1.0932352772e+28
  1.4324080960e+00  6.3765316725e+30  1.1367537805e+28
  1.4457416820e+00  6.8248605683e+30  1.1817400480e+28
  1.4590752680e+00  7.3182467166e+30  1.2282647046e+28
  1.4724088540e+00  7.8622098948e+30  1.2763821111e+28
  1.4857424400e+00  8.4636233129e+30  1.3262039662e+28
  1.4990760260e+00  9.1310337000e+30  1.3779692036e+28
  1.5124096120e+00  9.8744585451e+30  1.4320613726e+28
  1.5257431980e+00  1.0704889975e+31  1.4889700572e+28
  1.5390767840e+00  1.1634058059e+31  1.5492472096e+28
  1.5524103700e+00  1.2674854430e+31  1.6135264032e+28
  1.5657439560e+00  1.3842224026e+31  1.6826343126e+28
  1.5790775420e+00  1.5153747617e+31  1.7577566557e+28
  1.5924111280e+00  1.6629089329e+31  1.8405799089e+28
  1.6057447140e+00  1.8288099977e+31  1.9333529811e+28
  1.6190783000e+00  2.0148162750e+31  2.0388859346e+28
  1.6324118860e+00  2.2221556863e+31  2.1605647849e+28
  1.6457454720e+00  2.4512796403e+31  2.3024477021e+28
  1.6590790580e+00  2.7014587954e+31  2.4694025780e+28
  1.6724126440e+00  2.9700517446e+31  2.6671042156e+28
  1.6857462300e+00  3.2513974707e+31  2.9016315310e+28
  1.6990798160e+00  3.5356100199e+31  3.1784754836e+28
  1.7124134020e+00  3.8079013508e+31  3.5009980092e+28
  1.7257469880e+00  4.0491702118e+31  3.8686894182e+28
  1.7390805740e+00  4.2382913259e+31  4.2758132025e+28
  1.7524141600e+00  4.3558654908e+31  4.7110635203e+28
  1.7657477460e+00  4.3884423112e+31  5.1586260773e+28
  1.7790813320e+00  4.3318073572e+31  5.6005787646e+28
